cpu,memory
37.1,46.5
38.5,46.5
40.5,46.5
40.9,46.5
44.8,46.6
46.8,46.6
50.8,46.6
52.5,46.6
54.6,46.6
58.2,46.6
61.5,46.6
63.8,46.6
66.6,46.6
66.9,46.6
70.3,46.6
6.7,46.3
16.5,46.3
18.1,46.3
21.0,46.3
21.8,46.3
23.7,46.3
25.5,46.3
27.3,46.3
28.6,46.3
32.2,46.3
34.2,46.3
37.2,46.3
40.8,46.3
43.2,46.3
45.9,46.3
48.7,46.4
51.9,46.4
53.5,46.4
57.5,46.4
57.8,46.4
61.4,46.5
62.4,46.5
66.3,46.5
67.9,46.5
70.9,46.5
8.0,46.5
15.3,46.4
21.3,46.4
23.8,46.5
26.7,46.4
28.6,46.4
31.2,46.5
34.7,46.5
37.9,46.5
40.3,46.5
43.5,46.5
45.3,46.5
47.7,46.5
49.5,46.5
52.9,46.5
54.2,46.5
55.8,46.5
58.0,46.5
60.4,46.5
63.5,46.5
64.6,46.5
67.3,46.5
70.7,46.5
7.5,46.4
15.5,46.4
21.8,46.4
23.6,46.4
24.2,46.4
29.4,46.4
29.6,46.4
31.6,46.4
33.4,46.4
36.1,46.4
34.4,46.4
37.9,46.4
39.3,46.4
42.9,46.4
45.3,46.4
49.2,46.4
51.9,46.4
54.0,46.4
55.9,46.4
58.9,46.4
60.6,46.4
64.8,46.4
67.4,46.4
69.0,46.4
71.6,46.4
7.6,46.4
15.7,46.4
22.6,46.4
24.9,46.4
27.5,46.4
28.9,46.4
32.5,46.4
34.4,46.4
40.3,46.4
39.5,46.4
43.4,46.4
44.6,46.4
48.0,46.4
50.6,46.4
52.0,46.4
54.8,46.4
57.9,46.4
58.8,46.4
62.1,46.4
64.4,46.4
66.8,46.4
69.7,46.4
72.4,46.4
7.9,46.1
16.3,46.1
21.4,46.1
24.5,46.1
26.4,46.1
30.3,46.1
33.2,46.1
35.8,46.1
37.4,46.2
40.6,46.2
43.0,46.2
44.9,46.2
46.2,46.2
48.8,46.2
49.3,46.3
51.3,46.3
53.0,46.3
55.5,46.3
59.2,46.2
59.8,46.3
63.4,46.3
64.6,46.3
67.9,46.3
70.4,46.3
7.2,46.3
15.7,46.3
21.9,46.3
24.5,46.3
26.9,46.3
30.3,46.3
32.3,46.3
36.1,46.3
38.2,46.3
41.0,46.3
43.3,46.3
46.9,46.3
50.1,46.3
52.4,46.3
54.7,46.3
58.8,46.3
60.4,46.3
61.8,46.3
64.8,46.3
67.6,46.3
69.9,46.3
71.5,46.3
8.0,46.2
15.7,46.2
20.3,46.2
24.1,46.2
27.0,46.2
29.4,46.2
32.9,46.2
37.1,46.2
39.9,46.2
41.7,46.2
45.8,46.3
46.8,46.3
50.7,46.2
50.6,46.3
52.4,46.3
53.7,46.4
55.6,46.3
57.7,46.3
59.1,46.3
60.6,46.3
63.3,46.3
64.7,46.3
67.6,46.4
71.5,46.4
7.8,46.4
14.9,46.4
22.9,46.3
24.7,46.3
27.6,46.3
30.5,46.3
34.0,46.4
36.0,46.4
39.2,46.3
41.5,46.4
44.6,46.4
46.1,46.4
50.1,46.4
52.1,46.4
55.1,46.4
58.6,46.4
61.1,46.4
62.8,46.4
64.6,46.8
13.4,47.0
17.7,47.2
23.9,47.3
19.4,47.4
26.8,47.7
16.5,48.1
27.2,48.2
23.4,48.4
16.4,48.7
16.1,48.7
24.4,49.2
25.9,50.0
71.3,52.1
18.4,67.5
21.1,54.3
22.7,52.2
22.6,67.3
21.0,54.3
36.5,51.6
24.6,67.3
20.9,54.2
43.4,51.1
29.1,67.2
22.9,54.1
52.9,50.8
31.6,67.1
27.9,54.0
54.4,50.3
73.3,54.4
14.8,63.8
63.8,67.2
70.3,67.2
45.7,67.1
45.1,67.0
44.7,67.1
48.6,60.4
63.5,60.4
79.9,60.4
45.3,60.5
70.6,60.4
15.7,60.4
53.4,65.1
28.9,76.1
18.8,69.3
29.7,60.2
30.5,62.4
39.2,64.9
63.6,64.9
65.3,65.0
66.1,65.2
70.4,65.2
52.9,65.2
58.8,65.2
60.5,65.2
61.7,65.2
64.2,65.1
66.3,65.1
67.4,65.1
70.5,65.1
53.0,65.1
58.9,65.1
59.5,65.1
61.5,65.0
64.8,65.1
64.5,65.0
68.6,65.0
69.6,65.0
70.4,65.0
53.7,65.0
59.5,65.0
59.4,64.9
60.9,64.9
61.0,64.9
62.2,65.0
63.3,65.0
65.7,65.0
66.2,65.0
69.7,65.0
69.8,64.9
71.9,64.8
52.8,64.8
59.6,64.7
60.1,64.7
62.0,64.7
64.5,64.7
65.6,64.7
67.8,64.7
67.8,64.7
70.8,64.7
53.5,64.7
59.8,64.7
61.4,64.7
62.9,64.7
64.0,64.7
65.6,64.7
67.6,64.7
70.6,64.7
53.4,64.7
59.4,64.7
62.5,64.7
61.0,64.7
64.4,64.7
66.2,64.7
69.2,64.7
69.2,64.7
72.7,64.7
51.0,64.7
57.1,64.7
58.7,64.7
59.4,64.7
60.8,64.7
61.7,64.7
64.7,64.7
65.5,64.7
68.3,64.7
68.5,64.7
72.3,64.7
53.1,64.9
58.8,64.9
60.7,64.9
62.4,64.9
64.0,64.9
65.3,65.0
68.5,65.0
68.9,65.0
71.7,65.0
53.5,64.9
59.2,64.9
62.5,64.9
62.7,64.9
65.4,64.9
65.3,64.9
69.0,64.9
71.5,64.9
53.4,64.9
59.7,64.9
60.6,64.9
61.5,64.9
64.2,64.9
65.6,64.9
68.1,64.9
68.9,64.9
69.6,64.9
70.1,65.0
52.9,65.0
54.3,64.9
57.5,64.9
57.3,64.9
62.2,64.9
63.2,64.9
65.7,64.9
66.1,64.9
69.0,64.9
70.4,64.9
53.8,64.9
59.5,64.9
61.2,64.9
62.3,64.9
64.5,64.9
66.5,64.9
67.5,64.9
68.9,64.9
71.1,64.9
52.6,64.9
58.6,64.9
59.8,64.9
62.6,64.9
64.3,64.9
65.4,64.9
67.2,64.9
70.4,64.9
52.7,64.9
59.4,64.9
60.8,64.9
62.4,64.9
62.4,64.9
63.7,64.9
63.0,65.0
65.7,65.0
67.2,65.0
69.7,65.0
71.3,65.0
52.9,65.0
