accuracy,f1,precision,recall
0.7938931297709924,0.7965984284673936,0.8104510431378156,0.7938931297709924
0.8376068376068376,0.8376305706228979,0.837776678805317,0.8376068376068376
0.8322981366459627,0.8343625667649788,0.8472579324955462,0.8322981366459627
0.8557692307692307,0.8558630001928971,0.8561153132581704,0.8557692307692307
0.8106060606060606,0.8122621012025825,0.8162716912716913,0.8106060606060606
0.8757396449704142,0.8760535989151147,0.8813335985281687,0.8757396449704142
0.8695652173913043,0.8697904403108077,0.8701501877346683,0.8695652173913043
0.8290598290598291,0.8289098815414605,0.8307040629621274,0.8290598290598291
0.803921568627451,0.8056427627230668,0.8117647058823529,0.803921568627451
0.8648648648648649,0.8659398034398034,0.8698917404799758,0.8648648648648649
0.8633879781420765,0.8634962252565831,0.8636566794898399,0.8633879781420765
0.8442622950819673,0.8446291313207539,0.8505552617662613,0.8442622950819673
0.831858407079646,0.831489241816432,0.8375594028647714,0.831858407079646
0.8578680203045685,0.8591916205837671,0.8649669620039117,0.8578680203045685
0.8639455782312925,0.86421061931266,0.8673532352593017,0.8639455782312925
0.8169934640522876,0.8168526897938663,0.8192326313241345,0.8169934640522876
0.8342541436464088,0.8342541436464088,0.8342541436464088,0.8342541436464088
0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
0.8581560283687943,0.8584564240327975,0.8618633788546884,0.8581560283687943
0.8372093023255814,0.837253347427766,0.8375237825683601,0.8372093023255814
0.8205128205128205,0.8203993437259157,0.8206751739888085,0.8205128205128205
0.8902439024390244,0.8900952038272454,0.890214445622717,0.8902439024390244
0.8362573099415205,0.836391745647644,0.8401901065185782,0.8362573099415205
0.8636363636363636,0.8633712641592577,0.8635085892764186,0.8636363636363636
0.8402366863905325,0.8400877229279596,0.8399985713095139,0.8402366863905325
0.8313253012048193,0.8325675658888315,0.8398383744769287,0.8313253012048193
0.8647058823529412,0.8648155635311119,0.8649857578166401,0.8647058823529412
0.7748344370860927,0.7761449244892953,0.7872289996514464,0.7748344370860927
0.7986577181208053,0.7992939568230237,0.8071256102930858,0.7986577181208053
0.7751479289940828,0.7758103719642181,0.7842948925306434,0.7751479289940828
0.8387096774193549,0.8390866340599172,0.8428829235280848,0.8387096774193549
0.8391608391608392,0.8412466380444834,0.8571644042232279,0.8391608391608392
0.8292682926829268,0.8285910959796097,0.8289230238047879,0.8292682926829268
0.8444444444444444,0.8448501911425772,0.847132882511408,0.8444444444444444
0.7821782178217822,0.784115368058545,0.8013589594253543,0.7821782178217822
0.8429752066115702,0.8433651419472937,0.8447938425211153,0.8429752066115702
0.772972972972973,0.7738516841965117,0.7812289147492514,0.772972972972973
0.8372093023255814,0.8377401415571284,0.8418906674720629,0.8372093023255814
0.8033707865168539,0.8046649450078269,0.8084528954191874,0.8033707865168539
0.84,0.84,0.84,0.84
0.823170731707317,0.8232837131618582,0.8234582143118728,0.823170731707317
0.7607361963190185,0.7625416202290806,0.8005621387418178,0.7607361963190185
0.8211920529801324,0.8226887016880412,0.8260194551585279,0.8211920529801324
0.776,0.7767745901639344,0.8102233766233765,0.776
0.8355263157894737,0.8361390820904991,0.8385636346964973,0.8355263157894737
0.8347826086956521,0.8349084886128364,0.8351610256953081,0.8347826086956521
0.7723577235772358,0.7726914209440602,0.7734339544352382,0.7723577235772358
0.782608695652174,0.782608695652174,0.7945341614906831,0.782608695652174
0.831081081081081,0.8311504903067704,0.8373849123849124,0.831081081081081
0.7951807228915663,0.7957186985209186,0.7983328663491174,0.7951807228915663
0.8457142857142858,0.8463531499556345,0.8514621848739495,0.8457142857142858
0.8655913978494624,0.8657275688939892,0.8671145295574587,0.8655913978494624
0.845679012345679,0.8473117538730065,0.8598157107961031,0.845679012345679
0.8152173913043478,0.8152173913043478,0.8183053359683794,0.8152173913043478
0.8355263157894737,0.834987152088447,0.8362797188531583,0.8355263157894737
0.9098360655737705,0.9097181068356243,0.9097251461194037,0.9098360655737705
0.8028169014084507,0.8029733959311425,0.8082357419557089,0.8028169014084507
0.8333333333333334,0.8334930675356208,0.8337585034013606,0.8333333333333334
0.8316831683168316,0.8328607973241103,0.838120768598599,0.8316831683168316
0.7962962962962963,0.7965991148381085,0.8071988757423274,0.7962962962962963
0.8054054054054054,0.8054736363291762,0.8123438005211403,0.8054054054054054
0.8712871287128713,0.8713887073821323,0.8716616342485312,0.8712871287128713
0.8639455782312925,0.8639455782312925,0.8639455782312925,0.8639455782312925
0.8283582089552238,0.8278317297567708,0.8386170840711695,0.8283582089552238
0.7613636363636364,0.7611169837914024,0.7640291078926263,0.7613636363636364
0.8095238095238095,0.810395554102648,0.814935064935065,0.8095238095238095
0.8305084745762712,0.8312441148775893,0.836270309003963,0.8305084745762712
0.782051282051282,0.7849921193249529,0.8086785009861933,0.782051282051282
0.8167539267015707,0.8168443516082069,0.82056681083542,0.8167539267015707
0.8138297872340425,0.814542516687674,0.8256256794313386,0.8138297872340425
0.8217821782178217,0.8217472335468842,0.8223572749739653,0.8217821782178217
0.8962264150943396,0.8963652612074058,0.8979398484115465,0.8962264150943396
0.8623853211009175,0.8638692277796751,0.8770939345540988,0.8623853211009175
0.8846153846153846,0.8853695324283559,0.8868185062214913,0.8846153846153846
0.8153846153846154,0.8160275351495275,0.8228422534755379,0.8153846153846154
0.8492462311557789,0.8498426398578408,0.8566103243490178,0.8492462311557789
0.7793103448275862,0.780194113469581,0.7917635467980295,0.7793103448275862
0.7910447761194029,0.7917262047553985,0.7927653399668325,0.7910447761194029
0.8320610687022901,0.8324732610301596,0.8363743127101906,0.8320610687022901
0.8509316770186336,0.850536208621211,0.8512046959251928,0.8509316770186336
0.8217054263565892,0.8219021109386558,0.8221984556804564,0.8217054263565892
0.7843137254901961,0.7877143762510916,0.8061002178649237,0.7843137254901961
0.852760736196319,0.8528162060817182,0.8531284647793629,0.852760736196319
0.8775510204081632,0.8782079850012293,0.8818001827596711,0.8775510204081632
0.8108108108108109,0.8129222972972973,0.8256608256608257,0.8108108108108109
0.8076923076923077,0.807787274453941,0.8081477732793522,0.8076923076923077
0.7610619469026548,0.7612505474655228,0.7615585488064814,0.7610619469026548
0.8270676691729323,0.8273031514957606,0.8283803939195815,0.8270676691729323
0.900990099009901,0.902268300600552,0.9099938863172604,0.900990099009901
0.828125,0.8283646616541352,0.8290096269226573,0.828125
0.8666666666666667,0.866326530612245,0.8685253118121791,0.8666666666666667
0.8159509202453987,0.8166652659887386,0.8195918185563337,0.8159509202453987
0.8503937007874016,0.8509552508626442,0.85415442472676,0.8503937007874016
0.7883211678832117,0.7886613234868061,0.7897576268014224,0.7883211678832117
0.8034682080924855,0.8039190907459846,0.805230281558829,0.8034682080924855
0.8345864661654135,0.8347548736093628,0.8383220494675603,0.8345864661654135
0.8306451612903226,0.8319481478181737,0.8419858870967742,0.8306451612903226
0.8165137614678899,0.8165137614678899,0.8165137614678899,0.8165137614678899
0.7808988764044944,0.7808089759971232,0.7891003242897596,0.7808988764044944
0.8387096774193549,0.8385871836086949,0.8385351916072324,0.8387096774193549
0.8611111111111112,0.8618665285331951,0.8698494377739662,0.8611111111111112
0.7770700636942676,0.7774682659918948,0.7855118844182072,0.7770700636942676
0.8059701492537313,0.8059701492537313,0.8059701492537313,0.8059701492537313
0.8354430379746836,0.8356012658227848,0.845437661893358,0.8354430379746836
0.8692307692307693,0.8690470484863008,0.8689687670819747,0.8692307692307693
0.775,0.7754242614707731,0.7768170426065164,0.775
0.8232044198895028,0.8238564812865172,0.8277226732819084,0.8232044198895028
0.8907563025210085,0.8908339952153252,0.8910380061115355,0.8907563025210085
