cpu,memory
4.0,58.3
2.2,55.2
1.1,55.2
6.7,56.1
9.3,55.1
2.8,55.2
5.2,55.1
8.5,55.1
6.9,55.1
6.8,55.1
7.1,55.1
9.4,55.7
6.5,55.1
6.6,55.1
4.6,55.7
3.0,55.1
4.5,56.3
4.1,55.1
6.5,55.2
5.2,57.8
10.6,55.4
4.6,55.5
4.5,55.6
1.3,55.6
4.5,55.8
4.1,55.8
4.8,55.8
5.1,55.9
4.4,56.0
3.7,56.0
1.4,56.1
2.7,56.2
3.3,59.3
2.4,56.3
5.1,56.3
4.7,56.4
7.3,56.3
6.7,56.8
11.6,58.1
11.4,62.3
7.8,64.4
6.3,67.2
14.2,69.7
16.6,72.3
12.9,75.7
11.6,77.2
17.4,80.9
21.5,96.8
38.3,87.7
10.5,68.5
17.2,69.7
9.7,70.8
8.6,70.9
9.2,71.2
11.0,71.3
14.1,71.2
10.4,72.0
13.0,71.5
15.0,71.4
65.4,71.0
20.2,45.0
21.3,45.6
12.2,46.8
11.5,48.0
12.3,48.3
12.5,48.7
10.5,51.5
11.0,63.6
46.3,87.6
9.7,44.1
8.6,44.2
9.3,44.1
9.9,44.2
11.2,44.3
8.4,44.3
10.3,44.3
9.0,46.0
11.5,24.7
11.4,28.8
9.3,32.2
9.7,36.5
9.0,39.7
10.0,44.1
8.0,50.3
44.4,88.7
10.7,45.2
8.8,45.2
9.6,45.2
10.1,45.3
11.3,45.2
10.2,45.2
9.8,45.2
10.5,47.7
7.7,24.2
11.4,27.9
7.9,32.0
8.1,35.0
7.1,38.6
8.5,42.1
8.3,45.8
8.2,62.7
47.6,89.2
11.1,44.9
10.0,45.7
9.5,45.7
9.5,45.7
10.1,45.7
11.1,45.6
8.8,45.7
8.2,47.2
8.6,25.3
9.0,30.2
6.3,33.2
10.1,37.2
6.1,40.8
9.7,44.6
8.3,48.8
47.1,89.5
7.7,45.9
10.7,45.9
8.9,45.9
9.6,45.9
8.2,45.9
9.4,46.0
9.6,45.9
6.9,47.5
9.9,25.6
8.6,29.8
7.3,33.3
8.7,37.0
8.0,42.2
8.1,46.1
10.3,48.7
8.5,53.3
8.0,56.9
8.4,61.3
9.9,65.5
6.6,69.7
10.1,74.2
7.9,78.0
7.3,84.7
7.3,90.5
45.5,90.6
34.1,90.6
57.3,90.9
62.8,90.6
23.5,90.6
45.5,90.6
60.1,90.6
41.8,90.6
42.9,90.7
42.0,90.6
15.2,90.6
35.8,90.6
38.6,90.6
33.8,90.6
25.8,90.6
49.1,90.6
68.4,90.6
72.2,90.5
70.7,90.5
68.5,90.5
24.4,90.6
6.5,90.6
7.3,68.9
37.9,69.0
70.2,68.9
76.5,68.9
71.3,68.9
69.7,69.1
53.7,68.9
31.9,68.9
15.9,68.9
30.1,68.9
