cpu,memory
47.6,78.8
48.0,78.8
36.6,78.8
41.8,78.7
48.7,78.7
49.7,78.7
49.9,78.7
50.1,78.8
50.0,78.8
46.4,78.9
43.7,78.9
41.2,78.9
40.1,78.9
42.2,79.0
47.9,79.0
44.4,79.2
44.0,79.5
48.9,79.6
48.8,79.6
53.5,79.6
38.1,79.6
40.6,79.6
38.9,79.6
41.8,79.5
48.2,79.5
48.9,79.6
48.3,79.8
49.7,79.8
51.2,79.8
50.0,79.8
52.0,79.8
44.3,79.8
39.2,79.8
40.9,79.8
45.1,79.8
50.3,79.8
48.8,79.8
50.6,79.8
50.7,79.8
51.9,79.9
44.4,79.8
45.1,79.7
37.2,79.7
45.1,79.7
42.3,79.7
47.9,79.8
50.8,79.8
49.8,79.9
50.8,79.9
51.4,80.0
38.9,80.0
45.8,80.0
38.1,79.9
46.2,79.9
46.2,79.9
49.6,80.0
51.2,79.9
49.5,79.9
51.1,79.9
49.6,80.0
42.1,79.9
41.4,79.9
39.0,80.0
41.8,80.2
44.4,79.9
49.8,80.0
50.2,80.0
54.2,80.0
49.9,80.1
51.3,80.1
49.7,80.1
38.2,80.1
43.8,80.1
40.4,80.1
43.7,80.1
49.7,80.4
49.5,80.1
50.0,80.1
50.6,80.1
45.9,80.0
46.6,80.1
38.8,80.1
43.3,80.2
41.4,80.2
40.8,80.2
49.4,80.2
49.5,80.2
49.8,80.5
50.3,80.3
47.7,80.4
45.7,80.3
41.4,80.3
36.6,80.2
40.3,80.2
40.8,80.1
51.6,80.1
50.3,80.1
51.2,80.1
50.5,80.2
49.6,80.1
43.0,80.2
45.6,80.2
39.8,80.2
45.7,80.2
39.6,80.2
49.3,80.2
51.0,80.2
50.2,80.2
49.4,80.2
50.0,80.2
50.4,80.2
43.5,80.2
39.7,80.2
45.0,80.2
38.7,80.2
48.1,80.3
50.1,80.3
49.5,80.3
49.6,80.3
49.2,80.3
48.4,80.4
44.5,80.3
34.4,80.5
45.3,80.6
31.2,80.9
48.4,80.9
49.6,80.8
51.4,81.0
50.1,80.9
49.8,80.9
48.6,80.9
48.1,80.9
41.7,80.9
43.5,80.9
39.1,80.9
47.7,81.0
49.9,80.9
50.8,80.9
50.0,80.9
50.5,81.0
51.4,81.0
47.6,81.0
43.8,81.0
40.2,81.0
42.8,81.0
47.4,81.0
49.7,81.0
51.3,81.0
50.8,81.0
49.3,81.0
52.1,81.1
39.6,81.0
41.8,81.1
37.9,81.1
38.9,81.1
47.0,81.0
49.7,81.0
53.6,81.0
50.1,81.0
