cpu,memory
48.0,82.7
49.1,82.8
49.4,82.8
48.1,82.8
47.8,82.8
50.2,82.7
41.8,82.8
38.0,82.8
40.8,82.8
44.5,82.8
48.2,82.8
48.8,82.8
48.2,82.8
49.1,82.8
45.9,82.8
44.4,82.8
42.4,82.8
33.7,83.0
36.1,83.0
44.4,83.1
48.8,83.1
49.4,83.2
48.6,83.1
47.0,83.1
46.5,83.2
44.2,83.2
41.5,83.2
43.9,83.2
40.7,83.2
44.8,83.2
47.3,83.2
47.7,83.2
49.2,83.2
48.5,83.2
42.6,84.0
40.1,84.1
38.5,84.1
40.4,84.1
33.8,84.0
38.6,84.0
48.3,83.9
47.6,83.9
47.5,83.9
46.9,83.9
49.0,83.9
41.5,84.0
34.8,84.3
43.4,84.2
41.3,84.2
38.7,84.2
49.6,84.1
48.7,84.2
48.2,84.2
46.4,84.2
47.4,84.1
45.3,84.1
39.1,84.1
39.1,84.1
39.1,84.1
42.7,84.1
48.4,84.1
47.6,84.1
47.5,84.1
48.4,84.1
46.9,84.0
43.9,84.0
40.7,84.0
41.1,83.9
42.0,83.9
44.5,83.9
47.8,83.9
46.9,83.9
46.9,83.9
47.9,83.9
48.5,83.9
45.2,83.9
39.4,83.9
43.5,83.9
40.2,83.9
41.7,83.9
49.0,83.9
43.6,84.5
47.9,84.5
48.3,84.6
47.4,84.6
39.3,84.6
32.3,84.6
35.7,84.7
42.1,84.7
42.4,84.7
48.2,84.7
48.6,84.7
48.8,84.9
47.9,84.9
48.2,84.9
45.8,84.9
39.6,84.8
40.9,84.9
40.6,84.9
42.5,84.9
47.7,84.9
47.5,84.9
47.0,84.8
47.3,84.7
48.0,84.6
50.9,84.7
47.6,84.6
41.3,84.6
39.2,84.6
43.3,84.6
41.9,84.7
44.5,84.8
48.8,84.8
48.4,84.9
49.7,84.9
48.5,84.9
41.2,84.8
41.5,84.9
39.4,84.9
43.0,84.9
48.2,84.9
45.9,84.9
48.2,84.8
50.0,84.8
46.6,84.8
49.8,84.8
45.6,84.8
43.7,84.8
40.6,84.8
41.6,84.8
47.9,84.7
47.4,84.7
49.4,84.7
49.3,84.7
48.9,85.0
48.3,85.2
46.3,85.0
41.0,85.0
38.7,84.9
41.8,84.9
45.8,84.9
49.5,85.0
51.0,85.0
50.9,85.0
47.3,85.0
47.4,85.1
42.9,85.1
39.6,85.4
35.9,85.7
36.5,85.6
47.9,85.5
49.1,85.5
46.7,85.5
47.0,85.6
46.5,85.6
46.4,85.6
40.0,85.6
35.2,85.5
40.9,85.5
37.1,85.5
47.9,85.6
47.4,85.6
47.9,85.6
48.5,85.6
47.1,85.5
46.1,85.5
35.1,85.8
32.9,85.8
36.8,85.8
39.2,85.8
42.6,85.7
47.7,85.7
47.7,85.7
48.3,85.6
49.0,85.7
41.1,85.8
43.2,85.8
40.4,85.6
41.6,85.5
40.1,85.5
48.1,85.6
50.0,85.6
48.5,85.5
48.4,85.5
49.4,85.5
45.1,85.5
46.9,85.5
39.6,85.5
41.6,85.5
41.5,85.5
45.1,85.5
48.3,85.6
49.8,85.5
48.8,85.6
48.3,85.6
45.3,85.6
42.0,85.7
40.2,85.5
43.1,85.5
41.3,85.5
45.8,85.6
48.0,85.6
47.1,85.7
46.2,85.7
46.5,85.8
46.5,85.8
44.3,85.8
39.9,85.8
41.5,85.8
37.9,85.9
47.7,85.9
48.0,85.9
47.0,85.9
49.3,85.9
47.7,85.9
46.6,85.9
39.4,85.9
39.1,85.8
40.6,85.8
40.3,85.8
47.7,85.8
47.0,85.8
48.7,85.8
51.0,85.9
49.2,85.8
47.9,86.1
47.9,86.1
39.0,86.1
41.4,86.1
37.5,86.0
45.3,86.0
47.6,86.0
47.3,86.0
48.2,86.0
46.8,86.0
48.3,86.0
46.2,86.1
38.1,86.1
32.6,86.5
27.3,86.4
38.0,86.5
47.8,86.5
46.0,86.5
48.1,86.5
44.9,86.5
44.5,86.5
29.7,86.4
30.9,86.4
31.1,86.3
31.2,86.4
34.5,86.4
49.0,86.3
51.6,86.3
49.7,86.4
47.4,86.4
49.8,87.2
36.3,87.4
35.0,87.4
32.4,87.2
31.1,86.4
40.2,86.6
46.6,86.2
48.5,86.8
45.3,86.8
42.8,86.6
48.0,86.8
37.2,86.7
32.7,86.6
34.7,86.8
33.2,86.8
34.0,86.7
46.6,86.7
48.2,86.8
50.3,86.9
48.9,87.0
49.2,86.9
39.8,87.0
29.8,87.2
28.4,87.1
31.3,87.1
32.2,87.2
47.5,87.2
48.5,87.3
48.5,87.2
47.4,87.3
52.1,87.3
32.9,87.4
30.0,87.3
30.6,87.4
29.0,87.3
30.3,87.3
46.0,87.6
45.9,87.5
48.0,87.6
48.9,87.6
47.9,87.6
45.8,87.5
30.4,87.5
31.0,87.5
33.9,87.6
36.8,87.6
47.0,87.6
46.5,87.6
47.0,87.6
48.3,87.5
48.0,87.5
46.6,87.6
32.9,87.6
32.0,87.5
30.1,87.5
30.7,87.5
44.6,87.6
50.1,87.8
47.1,87.6
50.0,87.6
51.7,87.6
46.3,87.6
30.7,87.6
32.8,87.6
30.7,87.7
30.1,87.6
41.2,87.6
48.1,87.6
47.0,87.6
46.7,87.8
51.9,87.7
43.2,88.0
31.3,87.7
30.0,87.9
28.9,87.8
28.0,87.7
43.5,87.8
47.6,87.9
47.9,87.7
47.4,87.8
49.4,87.7
39.9,87.6
30.1,87.6
30.1,87.6
31.6,87.7
30.7,87.6
44.2,87.6
47.6,87.6
47.5,87.6
47.5,87.6
50.3,87.6
45.0,87.6
31.1,87.5
29.1,87.5
30.4,87.6
30.3,87.5
44.3,87.6
50.1,87.6
48.8,87.5
48.3,87.6
48.5,87.6
47.5,87.6
29.6,87.6
33.6,87.6
28.1,87.7
29.1,87.6
37.7,87.7
47.5,87.6
50.1,87.6
51.1,87.6
48.4,87.6
49.8,87.6
31.1,87.6
31.2,87.6
28.6,87.7
32.4,87.7
40.8,87.6
47.8,87.6
49.2,87.6
50.1,87.6
47.8,87.6
51.4,87.7
30.8,87.7
31.3,87.7
29.3,87.7
29.4,87.7
34.7,87.7
44.7,87.9
48.7,87.8
46.3,87.9
48.1,87.8
46.7,87.9
27.0,87.8
31.3,87.9
31.5,87.8
30.3,87.7
34.9,87.7
47.5,87.7
48.4,87.7
59.6,87.6
49.4,87.6
47.3,87.8
34.2,87.7
30.1,87.8
30.8,87.8
30.5,87.8
37.7,87.7
49.3,87.8
49.9,88.0
46.4,87.9
48.4,87.8
48.4,87.7
40.3,87.9
30.8,87.8
33.0,87.8
29.8,88.2
33.3,88.2
47.2,88.2
47.7,88.2
50.2,88.2
48.7,88.1
48.0,88.2
42.1,88.2
31.2,88.1
29.6,88.1
32.3,88.1
32.7,88.2
42.9,88.3
47.5,88.3
48.9,88.2
47.0,88.1
47.6,88.2
42.3,88.3
39.7,88.3
30.0,88.2
29.5,88.2
37.3,88.2
39.7,88.1
47.0,88.4
47.9,88.2
49.9,88.1
49.9,88.4
44.2,88.4
34.5,88.4
31.4,88.6
34.4,88.6
29.0,88.6
45.4,88.6
47.2,88.6
47.1,88.6
47.4,88.8
46.1,88.8
42.7,88.9
36.6,89.0
32.6,89.1
36.1,89.1
32.2,89.2
45.0,89.3
45.6,89.4
48.5,89.5
46.9,89.7
47.6,89.5
45.6,89.6
44.0,89.7
31.1,89.7
31.5,89.7
34.3,89.8
44.9,89.9
48.7,90.0
49.1,90.1
47.5,89.8
50.5,87.6
41.3,87.6
34.1,87.6
35.4,87.6
35.1,87.6
30.4,88.0
43.7,87.6
49.3,87.6
48.0,87.6
48.7,88.0
52.3,88.6
45.9,88.1
30.0,88.0
30.6,88.1
28.4,88.1
30.8,88.1
39.0,88.0
45.9,88.0
48.6,88.1
51.2,88.1
49.1,88.1
47.8,88.2
28.8,88.3
31.8,88.3
33.8,89.1
34.8,88.3
40.8,87.8
46.0,88.1
48.7,88.1
51.2,88.1
49.5,88.1
48.1,88.0
38.9,88.0
37.8,88.0
35.9,88.2
41.6,88.2
35.5,88.3
47.1,88.4
49.1,88.4
48.9,88.3
49.8,88.3
47.5,88.4
33.1,88.4
36.9,88.4
30.0,88.4
31.1,88.4
41.7,88.4
49.3,88.4
51.2,88.4
48.4,88.4
49.1,88.3
46.7,88.3
43.1,88.3
45.2,88.4
47.9,88.4
41.2,88.4
45.1,88.3
49.6,88.3
49.2,88.3
49.0,88.2
47.8,88.3
49.6,88.2
44.8,88.3
30.6,88.4
30.1,88.1
30.4,88.1
33.8,88.1
48.9,88.1
56.3,88.1
48.8,88.1
54.0,88.1
50.9,88.1
39.9,88.0
29.6,88.0
34.2,88.0
29.2,88.2
36.4,88.1
47.5,88.0
49.9,88.0
51.2,87.9
52.3,88.0
47.1,88.0
48.0,88.0
34.4,87.9
32.3,87.9
31.5,88.0
37.8,88.0
44.1,87.9
51.8,88.0
49.3,87.9
48.3,87.9
49.7,88.0
44.9,88.0
37.7,88.0
32.4,88.0
32.9,88.1
32.3,87.9
44.0,87.9
49.1,88.2
49.4,87.9
51.5,87.8
49.9,87.8
46.4,87.9
36.6,87.9
32.0,87.8
32.8,87.9
32.0,87.7
43.3,87.7
48.8,87.6
50.5,87.6
49.9,87.5
50.6,87.6
52.8,87.6
44.5,87.6
34.5,87.9
33.8,87.7
29.7,87.7
43.3,87.7
49.8,87.6
50.0,87.7
50.3,87.7
49.6,87.7
51.1,87.5
36.0,87.5
32.9,87.5
32.7,87.6
33.8,87.5
38.5,87.6
51.2,87.4
49.6,87.2
51.7,87.2
47.2,87.2
46.0,87.2
35.5,87.3
35.3,87.3
33.6,87.3
34.5,87.2
39.7,87.2
49.6,87.2
50.2,87.2
49.9,87.2
48.5,87.2
48.6,87.1
37.7,87.2
33.8,87.2
33.9,86.7
35.5,86.5
39.1,86.6
49.3,86.6
51.2,86.6
50.4,86.6
49.3,86.5
49.9,86.5
37.0,86.7
31.9,86.6
33.4,86.6
34.2,86.7
38.6,86.6
45.3,85.9
50.2,86.0
49.0,86.0
51.3,85.9
47.7,85.9
35.9,85.9
35.0,85.9
32.1,85.8
31.2,85.8
39.2,85.8
47.4,85.9
48.2,85.9
51.0,85.9
51.3,85.9
48.9,86.0
47.4,86.0
33.8,86.1
45.0,86.2
35.5,86.0
38.5,85.9
49.7,85.9
50.1,85.8
49.6,86.0
49.6,85.8
49.5,85.8
36.6,85.8
35.3,85.8
31.5,85.8
38.0,85.8
34.3,85.9
51.1,85.9
49.8,85.8
51.6,85.8
50.3,85.9
51.1,85.8
34.5,85.9
32.1,85.8
33.5,85.8
34.5,85.8
34.3,85.7
51.2,85.8
49.4,85.7
48.3,85.8
51.8,85.8
49.1,85.8
40.8,85.8
35.7,85.8
32.0,85.7
34.6,85.9
34.7,85.9
51.7,85.9
51.0,85.8
50.4,85.8
49.3,85.9
49.8,85.9
45.3,85.8
36.8,85.8
29.2,85.9
31.8,85.9
30.2,85.8
49.1,85.9
49.7,85.8
49.9,86.1
56.8,86.7
53.4,87.2
40.1,86.5
32.0,86.2
33.7,85.9
29.9,85.6
25.5,85.5
46.5,85.0
48.7,85.1
51.8,85.2
53.5,85.2
52.5,85.3
47.1,85.3
38.3,85.3
38.2,85.3
35.6,85.3
32.3,85.1
46.7,85.1
53.3,85.1
49.2,85.1
51.1,85.1
52.7,85.1
49.6,85.0
37.9,85.0
35.8,85.0
36.2,85.1
33.2,85.1
47.2,85.1
51.3,85.1
50.1,85.2
53.2,85.3
53.9,85.3
47.0,85.1
30.8,85.1
32.0,85.1
35.9,85.2
37.6,85.0
43.9,85.0
49.2,85.0
49.8,85.0
50.5,84.5
52.1,84.5
50.6,84.5
46.1,84.5
27.0,84.7
38.1,84.5
41.0,84.5
47.4,84.5
48.2,84.5
49.0,84.5
49.7,84.5
48.4,84.5
51.7,84.5
41.0,84.5
40.6,84.5
40.3,84.5
42.4,84.5
46.3,84.5
48.6,84.5
47.7,84.5
50.2,84.5
49.4,84.5
48.6,84.5
51.4,84.5
41.4,84.5
40.3,84.5
40.4,84.5
46.4,84.5
48.1,84.5
49.4,84.5
47.9,84.6
48.7,84.6
47.1,84.6
44.1,84.6
39.1,84.5
39.6,84.5
37.6,84.6
42.6,84.6
48.9,84.5
49.3,84.5
49.4,84.6
47.9,84.6
48.2,84.5
44.1,84.5
41.8,84.5
41.9,84.5
40.6,84.5
43.1,84.5
47.0,84.5
47.8,84.5
49.0,84.5
47.5,84.5
48.5,84.5
42.5,84.5
42.0,84.7
38.6,84.5
41.4,84.5
43.5,84.5
48.8,84.5
49.1,84.5
49.7,84.6
50.2,84.6
49.7,84.6
49.8,84.6
40.4,84.4
