cpu,memory
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.2
100.0,49.1
99.7,49.1
99.9,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
99.9,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
99.4,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.2
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
99.4,49.1
99.5,49.1
100.0,49.1
100.0,49.1
99.6,49.1
100.0,49.1
100.0,49.1
100.0,49.1
99.6,49.1
100.0,49.0
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.2
100.0,49.1
100.0,49.1
99.3,49.1
100.0,49.1
100.0,49.1
100.0,49.0
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
99.9,49.1
100.0,49.1
100.0,49.1
100.0,49.1
99.9,49.0
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
99.9,49.1
100.0,49.2
100.0,49.1
100.0,49.1
100.0,49.0
100.0,49.0
100.0,49.0
99.3,49.0
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.0
100.0,49.0
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
99.4,49.1
100.0,49.1
100.0,49.1
100.0,49.1
99.6,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.0
100.0,49.2
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
99.8,49.1
100.0,49.1
100.0,49.1
100.0,49.2
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
99.3,49.1
100.0,49.2
100.0,49.1
100.0,49.1
99.9,49.1
100.0,49.1
99.7,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.2
100.0,49.2
100.0,49.1
100.0,49.1
99.9,49.2
99.7,49.1
99.8,49.1
100.0,49.1
100.0,49.1
100.0,49.2
100.0,49.2
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.1
100.0,49.2
100.0,49.1
100.0,49.1
100.0,49.2
100.0,49.2
100.0,49.1
100.0,49.2
99.3,49.2
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
99.6,49.2
100.0,49.2
100.0,49.1
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
99.9,49.2
100.0,49.3
100.0,49.2
100.0,49.2
100.0,49.3
100.0,49.2
100.0,49.2
100.0,49.2
100.0,49.2
99.6,49.3
100.0,49.2
99.3,49.3
99.6,49.3
100.0,49.3
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.3
99.9,49.2
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.2
99.7,49.3
100.0,49.2
100.0,49.2
100.0,49.3
99.8,49.3
100.0,49.2
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.2
100.0,49.3
100.0,49.3
99.7,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.4
99.3,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
99.4,49.3
100.0,49.2
100.0,49.2
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
99.5,49.2
100.0,49.4
100.0,49.3
100.0,49.3
100.0,49.3
99.5,49.3
100.0,49.3
100.0,49.3
100.0,49.2
100.0,49.3
99.6,49.3
100.0,49.4
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.3
100.0,49.4
100.0,49.3
100.0,49.3
99.7,49.3
100.0,49.3
