accuracy,f1,precision,recall
0.7289719626168224,0.7320066673809104,0.7452878347600721,0.7289719626168224
0.7327586206896551,0.7345889033356431,0.7417339020504651,0.7327586206896551
0.6845637583892618,0.6852537077899141,0.6864974923601058,0.6845637583892618
0.14516129032258066,0.16948561464690498,0.2036028487641391,0.14516129032258066
0.1130952380952381,0.1267819229602669,0.14423740510697033,0.1130952380952381
0.13286713286713286,0.15441315441315442,0.1842995713963456,0.13286713286713286
0.1897810218978102,0.2003244120032441,0.21210820094461139,0.1897810218978102
0.12154696132596685,0.13596778724599684,0.15427114322141947,0.12154696132596685
0.14213197969543148,0.14787468594575193,0.15410098851188883,0.14213197969543148
0.16363636363636364,0.18620689655172412,0.21599999999999997,0.16363636363636364
0.17857142857142858,0.18824771287825479,0.19903273809523808,0.17857142857142858
0.16062176165803108,0.167886062436535,0.17583856013089721,0.16062176165803108
0.12972972972972974,0.1393904542840713,0.1506057781919851,0.12972972972972974
0.16494845360824742,0.192862807295797,0.23214967544864454,0.16494845360824742
0.1683673469387755,0.18870156758355514,0.21462211258129626,0.1683673469387755
0.13013698630136986,0.15197205111703596,0.18261157755192223,0.13013698630136986
0.15469613259668508,0.1705173279758915,0.18994335268200574,0.15469613259668508
0.12605042016806722,0.12047296794824126,0.11536818117077338,0.12605042016806722
0.16568047337278108,0.1890706578489384,0.22015076598848993,0.16568047337278105
0.1953125,0.21919964028776978,0.2497438524590164,0.19531250000000003
0.1130952380952381,0.11656441717791409,0.12025316455696203,0.1130952380952381
0.13138686131386862,0.15123667489366172,0.17815167635778797,0.13138686131386862
0.15606936416184972,0.17282257274419519,0.19360503402356039,0.1560693641618497
0.1761006289308176,0.17400419287211738,0.17195708472068072,0.1761006289308176
0.1708542713567839,0.17748938869102798,0.18466067712298867,0.1708542713567839
0.14367816091954022,0.1509022025300199,0.15889114266396215,0.14367816091954022
0.18478260869565216,0.19032608695652176,0.19621246077991933,0.18478260869565216
0.15384615384615385,0.14743589743589744,0.14153846153846153,0.15384615384615383
0.14838709677419354,0.17882547559966916,0.22497398543184186,0.14838709677419354
0.09090909090909091,0.09905956112852664,0.10881542699724518,0.09090909090909091
0.2094240837696335,0.24507891390864625,0.3663783291600273,0.2094240837696335
0.25125628140703515,0.3022965293758512,0.48365483330631653,0.25125628140703515
0.23529411764705882,0.2876212312882142,0.45333761920068577,0.2352941176470588
0.2621359223300971,0.32034654068272006,0.6094379499372565,0.2621359223300971
0.2196969696969697,0.2672811059907834,0.41010101010101013,0.2196969696969697
0.22916666666666666,0.2926966292134831,0.484375,0.22916666666666666
0.1774193548387097,0.24514879627677433,0.5528513824884792,0.1774193548387097
0.1826086956521739,0.23732846276041122,0.46682665160926023,0.1826086956521739
0.21428571428571427,0.2757142857142857,0.48724489795918363,0.21428571428571427
0.1568627450980392,0.2101579520697168,0.4401960784313726,0.1568627450980392
0.22962962962962963,0.2743822333437598,0.5984768318101652,0.22962962962962963
0.21481481481481482,0.251465004656494,0.37918871252204583,0.21481481481481482
0.1513157894736842,0.1874642072010493,0.35237191236798465,0.1513157894736842
0.27607361963190186,0.32164882312843335,0.594411642603441,0.27607361963190186
0.20987654320987653,0.25377742225568317,0.44523369523369516,0.20987654320987653
0.21311475409836064,0.26414223043177093,0.5683060109289617,0.21311475409836064
0.17482517482517482,0.21793949827906997,0.40074441687344914,0.17482517482517482
0.2222222222222222,0.2698989898989899,0.4991452991452992,0.2222222222222222
0.24025974025974026,0.3104914693149987,0.5483266733266733,0.24025974025974026
0.2153846153846154,0.2483153276294239,0.409737954353339,0.2153846153846154
0.23170731707317074,0.28311580936632613,0.586527293844367,0.23170731707317074
0.14782608695652175,0.1666634796950068,0.443794466403162,0.14782608695652175
0.19047619047619047,0.2516647081864474,0.49890109890109896,0.19047619047619047
0.1837837837837838,0.22278348678348683,0.6643620364550596,0.1837837837837838
0.24074074074074073,0.2923472126370677,0.5170836040719081,0.24074074074074073
0.1958041958041958,0.21594504203199857,0.504875406283857,0.1958041958041958
0.24242424242424243,0.3118310008262161,0.5600725565514298,0.24242424242424243
0.17117117117117117,0.22353262353262354,0.43355855855855857,0.17117117117117117
0.25196850393700787,0.28166855956308917,0.434792241878856,0.25196850393700787
0.24503311258278146,0.3005574116667328,0.48889510721429386,0.24503311258278146
0.20359281437125748,0.24330949609470995,0.4473215730700761,0.20359281437125748
0.17518248175182483,0.22526693439804935,0.4301749070375982,0.17518248175182483
0.19827586206896552,0.24422454055795145,0.5084516565246788,0.19827586206896552
0.21022727272727273,0.2627092901752084,0.49711302211302216,0.21022727272727273
0.23170731707317074,0.2947751983543932,0.5494978479196557,0.23170731707317074
0.19718309859154928,0.24454422355094257,0.5311312318354571,0.1971830985915493
0.23076923076923078,0.2969201905036802,0.7059171597633136,0.23076923076923078
0.22404371584699453,0.2825336130465692,0.5306346140544107,0.22404371584699453
0.2463768115942029,0.2845312037858622,0.5203980099502488,0.2463768115942029
0.1712707182320442,0.20420489487762808,0.41546961325966847,0.1712707182320442
