cpu,memory
5.3,46.2
2.8,46.1
9.8,46.5
7.2,46.5
6.8,46.6
8.1,46.4
6.7,46.5
5.8,46.2
5.0,46.4
3.7,46.2
5.9,46.2
5.4,46.2
7.1,46.2
5.0,46.1
5.7,46.2
7.7,46.1
6.4,46.2
5.7,46.3
6.9,46.2
7.8,46.3
7.0,46.3
5.9,46.2
4.3,46.2
4.4,46.4
5.7,46.3
7.5,46.3
6.7,46.2
7.1,46.2
6.6,46.3
7.0,46.2
6.3,46.2
5.3,46.3
6.2,46.1
6.4,46.2
7.0,46.0
6.3,46.0
6.4,46.2
5.7,46.1
5.7,46.0
6.3,46.3
5.4,46.1
6.6,46.1
7.1,46.2
6.8,46.2
8.1,46.2
6.2,46.4
8.2,46.3
6.4,46.1
5.8,46.3
7.1,46.1
6.3,46.1
7.1,46.2
7.8,46.1
6.5,46.3
6.4,46.1
8.9,46.1
6.5,46.2
6.0,46.1
8.1,46.1
7.8,46.2
7.1,46.3
8.5,46.2
7.6,46.3
6.7,46.3
8.5,46.2
5.4,46.1
7.2,46.4
8.9,46.2
6.8,46.3
7.6,46.3
6.5,46.1
3.7,46.2
3.6,46.1
3.5,46.3
3.2,46.3
3.0,46.3
3.8,46.2
4.0,46.3
4.2,46.1
4.9,46.1
3.8,46.1
3.3,46.1
4.1,45.9
5.5,45.9
9.1,46.2
8.7,46.2
7.9,46.1
5.2,46.3
6.0,46.0
4.6,46.2
3.6,46.0
7.6,46.0
3.4,45.9
2.2,46.1
4.5,45.8
2.9,45.8
2.1,46.1
2.2,45.8
2.1,46.0
2.6,46.0
2.3,46.1
3.6,46.1
3.5,46.0
5.1,46.1
3.5,45.8
3.8,45.8
3.5,46.1
3.2,45.8
5.3,45.9
2.5,46.0
1.7,46.1
1.8,46.0
1.8,46.0
1.8,45.9
1.2,45.9
1.8,45.9
1.4,45.8
1.7,45.9
1.7,45.8
1.3,45.8
0.9,45.8
1.2,45.8
3.0,46.0
2.5,46.0
1.7,46.1
2.4,45.9
1.8,46.1
1.1,45.9
1.8,45.8
1.2,46.1
1.6,46.0
1.6,45.8
1.9,46.1
1.7,45.8
2.0,46.1
1.5,46.0
3.0,45.9
1.7,46.1
1.9,46.1
1.2,46.0
1.7,46.0
1.1,46.0
1.8,45.9
1.4,46.0
2.2,45.9
1.5,45.8
2.1,45.9
1.4,46.0
1.5,46.0
2.1,45.9
1.7,45.9
1.8,46.1
2.9,46.1
1.5,46.1
1.7,46.1
1.6,46.1
0.9,46.2
1.9,46.1
1.3,46.2
1.8,46.1
2.6,46.1
2.0,46.0
3.2,45.9
3.2,46.2
2.6,46.0
2.5,46.0
2.1,46.1
3.5,46.1
3.0,45.9
3.0,46.1
2.2,46.1
3.2,46.1
2.3,46.0
2.8,45.9
2.7,45.9
2.1,45.9
2.3,45.9
2.4,46.1
2.5,46.1
2.0,46.2
2.1,46.2
2.1,46.0
2.9,45.9
3.8,46.0
2.5,45.9
2.5,46.1
2.3,46.0
2.7,46.1
2.0,46.2
2.8,46.1
3.4,46.2
2.5,46.1
2.4,46.9
2.0,47.0
1.6,47.0
2.4,47.1
1.2,47.4
2.8,47.3
1.7,47.4
1.1,47.3
1.7,47.3
2.1,47.4
1.6,47.7
2.1,47.8
0.7,47.6
1.2,48.0
1.6,47.9
1.1,48.0
1.5,48.0
1.9,48.1
2.0,48.4
2.6,48.4
2.9,48.7
2.8,48.7
1.3,48.6
1.3,48.7
1.5,48.7
1.3,49.0
0.9,48.9
2.3,49.0
2.0,49.1
1.9,49.0
2.0,49.2
1.5,49.6
2.8,49.5
1.9,49.6
1.0,49.7
1.8,49.5
1.0,49.8
1.2,49.7
2.4,50.0
1.6,49.8
2.0,50.1
1.8,50.3
1.1,50.3
1.2,50.3
1.5,50.5
2.9,50.4
2.1,50.7
3.5,51.1
3.0,51.4
1.8,51.5
2.0,51.5
1.7,51.6
5.5,52.7
8.0,54.1
9.8,54.4
9.1,52.6
8.0,52.1
9.2,53.7
9.5,55.7
9.3,57.5
8.5,59.7
9.7,61.2
10.0,63.2
10.0,64.9
10.2,66.9
8.8,68.8
10.3,75.7
19.8,95.7
9.0,62.7
13.4,62.9
7.4,63.1
4.6,63.4
5.0,63.7
5.8,63.8
5.9,63.5
5.8,62.3
7.4,62.4
9.1,45.8
13.2,48.4
8.3,51.6
8.6,54.4
9.7,57.2
8.6,60.1
9.8,63.6
17.4,90.9
9.5,57.5
7.8,57.5
7.5,57.5
8.1,57.5
7.4,57.5
7.7,57.5
10.3,42.2
8.8,45.4
8.0,48.7
8.9,51.7
9.5,54.8
8.5,58.1
15.7,91.1
9.6,57.5
8.6,57.5
6.6,57.5
7.3,57.5
7.4,57.5
7.3,57.5
8.3,42.5
8.4,45.9
8.3,49.0
8.4,52.2
8.1,55.2
7.4,59.2
17.9,90.9
9.5,57.5
7.8,57.5
7.1,57.5
7.1,57.5
8.9,57.5
8.1,57.5
8.8,42.9
7.8,46.4
9.0,49.6
8.7,52.6
8.3,55.7
9.5,58.1
17.4,91.0
15.0,57.5
9.2,57.5
7.8,57.5
7.0,57.5
7.2,57.5
7.0,57.5
7.7,42.4
10.8,45.4
8.6,48.5
8.4,51.8
8.2,54.7
8.4,58.1
9.3,61.9
8.0,67.7
8.7,73.1
6.3,81.3
8.8,89.1
71.1,90.9
88.9,90.8
88.2,90.7
86.6,90.7
90.0,90.7
89.9,90.7
82.2,90.7
90.1,90.7
88.0,90.8
88.4,90.6
87.5,90.6
88.1,90.5
89.0,90.6
86.7,90.6
87.4,90.6
86.0,90.6
80.6,90.6
87.5,90.6
89.7,90.6
84.1,90.6
78.9,90.6
59.2,90.7
45.6,90.6
26.9,90.6
25.5,90.6
20.8,90.6
9.0,73.9
16.0,73.9
24.6,73.9
26.0,73.9
40.4,73.9
52.5,73.9
64.5,73.9
80.0,73.9
84.5,73.9
88.9,73.9
85.8,73.9
87.2,73.8
88.1,73.9
86.7,73.9
92.3,73.9
85.6,74.0
88.5,73.9
85.9,73.9
86.4,74.0
89.6,73.9
85.7,73.8
88.9,73.9
86.7,73.9
91.0,73.8
90.5,73.8
91.2,73.8
51.0,62.0
6.3,73.8
6.9,73.8
6.7,73.8
6.5,73.8
6.9,73.8
6.4,57.4
92.0,71.0
62.3,87.7
6.6,98.1
8.3,96.8
12.6,99.6
15.0,99.8
10.5,99.8
14.2,65.4
11.7,71.1
9.8,77.5
14.9,63.8
12.2,48.5
9.3,51.0
7.2,54.3
7.5,57.7
8.1,60.9
8.5,64.7
8.6,78.1
9.8,46.3
6.2,52.2
9.9,61.7
7.9,77.5
10.4,99.1
8.1,100.0
7.0,84.9
12.7,100.0
8.9,99.9
10.6,100.0
4.0,100.0
4.2,100.0
3.7,100.0
2.4,100.0
2.5,100.0
4.4,100.0
2.9,100.0
2.7,100.0
3.2,100.0
4.1,84.1
12.4,78.3
16.8,83.1
42.2,84.1
46.0,84.0
48.5,84.0
47.2,84.0
47.4,83.5
48.2,82.7
45.8,82.2
48.6,80.4
47.6,76.9
46.8,76.1
44.1,75.5
45.1,74.9
44.6,73.9
43.9,72.9
44.9,72.4
46.2,71.9
45.2,70.8
44.5,68.4
22.8,70.0
34.4,70.2
35.9,70.3
33.8,70.7
43.5,70.7
48.2,70.8
48.8,70.8
46.6,70.8
46.3,70.9
45.5,70.9
45.5,70.8
38.8,70.9
45.6,71.1
46.8,71.0
46.3,71.0
47.7,71.1
48.7,71.1
44.3,71.2
48.0,71.3
47.9,71.4
49.0,71.3
47.8,71.4
46.1,71.5
48.3,71.4
47.2,71.5
46.5,71.5
47.3,71.5
47.1,71.5
47.6,71.6
46.5,71.7
47.9,71.6
48.6,71.7
47.1,71.7
47.2,71.7
46.4,71.7
46.8,71.7
47.5,71.5
47.8,71.5
46.9,71.5
50.0,71.5
47.4,71.4
48.1,71.4
47.6,71.4
48.1,71.4
47.7,71.5
48.8,71.5
46.9,71.4
47.3,71.5
48.5,71.5
47.8,71.6
47.7,71.5
49.4,71.6
47.7,71.5
46.9,71.5
47.9,71.6
48.4,71.6
48.7,71.6
46.8,71.6
47.8,71.6
47.4,71.6
47.0,71.7
47.5,71.9
46.4,71.7
48.2,71.8
48.1,71.8
48.2,71.8
47.3,71.8
48.5,71.8
47.2,71.8
46.6,71.8
47.3,71.9
46.3,71.8
47.6,72.1
48.1,71.9
49.3,71.9
48.1,71.8
48.4,71.9
46.5,72.0
45.8,72.1
46.5,72.2
48.8,72.3
44.0,72.4
47.2,72.3
47.7,72.3
47.2,72.5
46.3,72.4
48.0,72.4
48.3,72.4
46.4,72.4
46.4,72.4
47.8,72.4
48.9,72.4
47.0,72.4
47.7,72.5
49.6,72.5
49.3,72.5
48.8,72.5
48.1,72.6
49.6,72.5
48.3,72.5
48.8,72.5
49.3,72.5
48.0,72.5
48.8,72.5
49.0,72.5
47.5,72.5
47.4,72.5
48.6,72.6
48.6,72.5
47.5,72.5
46.6,72.6
49.0,72.6
47.7,72.6
47.1,72.6
48.2,72.6
48.4,72.6
47.0,72.6
48.8,72.6
50.0,72.6
48.9,72.6
48.1,72.6
48.4,72.6
46.3,72.6
46.5,72.6
48.6,72.6
46.9,72.6
49.3,72.7
47.0,72.7
46.0,72.8
48.4,72.7
49.9,72.8
47.8,72.8
46.4,72.7
46.7,72.8
46.8,72.9
47.1,72.8
47.6,72.8
46.7,72.8
46.3,72.8
49.3,72.8
48.7,72.8
47.0,72.8
47.4,72.8
48.6,72.9
48.0,72.8
47.4,72.8
47.3,72.8
48.1,72.9
49.9,72.8
49.7,72.9
47.9,72.9
46.5,72.8
49.8,72.8
47.5,72.9
47.1,72.8
47.9,72.8
48.1,72.9
47.3,72.8
47.2,72.9
47.8,72.9
47.2,72.9
48.2,72.8
47.1,72.8
48.1,72.9
49.4,72.8
48.2,72.8
48.1,72.9
47.9,72.8
47.4,72.8
48.8,72.9
46.3,73.0
47.9,72.8
47.9,72.9
47.5,72.9
46.7,72.8
48.7,72.9
49.1,72.9
47.9,72.8
49.5,72.9
46.9,72.9
49.0,72.8
47.6,72.8
47.4,72.8
49.3,72.9
48.6,72.8
48.6,72.9
48.5,72.9
49.8,72.8
48.1,72.9
48.7,72.9
46.7,72.8
47.7,72.9
49.0,72.9
47.7,72.8
48.9,72.9
49.8,72.9
49.0,72.9
48.6,72.9
48.8,72.9
48.4,72.9
46.5,72.9
49.3,72.9
48.3,72.9
49.2,72.8
46.6,72.5
49.4,72.5
46.7,72.6
46.7,72.5
49.4,72.5
46.8,72.5
50.6,72.5
48.2,72.5
48.8,72.5
47.8,72.4
46.6,72.5
47.7,72.5
48.3,72.5
46.9,72.5
47.9,72.4
48.3,72.4
48.7,72.3
48.0,72.3
47.7,72.3
46.8,72.3
46.7,72.2
47.9,72.3
47.9,72.1
48.6,72.2
47.8,72.2
47.0,72.1
47.6,72.3
46.1,72.2
44.9,72.3
47.9,72.3
47.5,72.3
46.9,72.3
48.7,72.3
47.6,72.3
49.0,72.3
48.7,72.3
48.5,72.3
48.0,72.4
49.1,72.4
48.7,72.4
48.3,72.4
47.1,72.4
47.7,72.4
48.0,72.4
49.4,72.5
48.3,72.5
47.3,72.5
47.9,72.5
49.8,72.5
48.3,72.6
45.6,72.5
49.2,72.5
49.1,72.5
49.9,72.5
47.6,72.5
48.3,72.5
47.9,72.5
46.6,72.5
48.8,72.5
47.8,72.5
46.7,72.5
49.2,72.6
48.3,72.5
45.7,72.5
49.3,72.5
48.7,72.5
45.5,72.6
48.7,72.6
49.0,72.6
48.2,72.6
48.8,72.6
48.0,72.6
48.4,72.5
47.8,72.6
47.3,72.7
48.6,72.7
49.7,72.6
49.8,72.7
46.5,72.7
48.2,72.6
47.4,72.7
48.1,72.7
48.9,72.6
48.7,72.6
48.2,72.7
47.3,72.7
47.2,72.6
47.3,72.7
47.8,72.7
48.8,72.6
47.8,72.7
49.0,72.7
48.7,72.6
48.7,72.7
47.5,72.6
46.7,72.6
47.5,72.6
48.2,72.7
48.7,72.7
49.7,72.6
47.8,72.7
46.1,72.7
47.5,72.7
46.9,72.7
49.5,72.6
49.5,72.6
48.4,72.6
49.1,72.6
47.7,72.8
47.6,72.7
48.2,72.7
48.6,72.7
49.4,72.7
47.9,72.7
48.8,72.6
47.7,72.6
46.5,72.6
49.2,72.6
48.6,72.6
47.6,72.6
47.1,72.7
49.8,72.7
46.7,72.7
45.9,72.7
46.9,72.7
47.9,72.6
47.7,72.6
47.3,72.6
45.9,72.6
47.3,72.7
49.0,72.7
47.4,72.8
48.1,72.7
47.4,72.7
49.7,72.8
47.8,72.7
47.3,72.7
47.8,72.7
47.6,72.7
48.4,72.7
47.5,72.7
47.9,72.6
48.2,72.5
49.7,72.6
47.2,72.5
47.8,72.3
48.5,72.3
48.3,72.3
47.0,72.3
47.4,72.3
48.4,72.3
46.4,72.3
49.7,72.3
49.5,72.3
48.2,72.5
47.5,72.3
50.4,71.9
48.3,71.9
46.9,72.0
48.5,72.0
46.9,72.0
47.5,72.0
48.9,72.0
49.0,72.0
48.3,72.0
46.9,72.0
46.5,72.2
48.7,72.1
50.0,72.9
50.0,72.9
47.5,73.0
43.7,73.0
49.9,73.1
47.3,72.4
47.0,71.4
47.5,71.6
48.9,71.6
47.5,71.6
45.7,71.7
45.3,71.5
48.3,71.6
46.7,71.6
47.4,71.6
47.9,71.6
48.1,71.6
47.0,71.6
47.8,71.6
47.8,71.6
46.8,71.6
46.5,71.6
47.8,71.6
48.8,71.6
46.1,71.6
39.5,71.8
43.0,71.6
49.4,71.6
48.6,71.6
47.5,71.7
48.1,71.7
47.8,71.7
49.7,71.7
48.7,71.7
49.4,71.7
48.0,71.7
47.8,71.7
47.3,71.7
47.2,71.7
48.3,71.7
48.2,71.8
47.6,71.7
49.7,71.7
47.7,71.7
46.4,71.7
46.6,71.7
46.9,71.7
47.7,71.7
48.0,71.7
47.6,71.7
47.9,71.7
47.3,71.7
49.9,71.7
48.9,71.7
48.9,71.7
48.9,71.7
46.6,71.7
46.9,71.7
47.7,71.7
47.0,71.7
48.4,71.7
48.6,71.7
48.4,71.7
48.6,71.7
48.1,71.7
48.0,71.7
48.5,71.7
49.4,71.7
48.6,71.7
45.6,71.7
48.0,71.8
48.2,71.8
49.9,71.8
48.4,71.8
48.1,71.8
47.1,71.8
48.2,71.8
49.8,71.8
48.2,71.8
45.1,71.8
47.9,71.8
48.7,71.8
49.3,71.8
48.6,71.8
47.4,71.9
46.5,71.8
48.2,71.8
48.0,71.8
49.4,71.8
48.5,71.8
50.1,71.7
48.2,71.7
46.7,71.7
46.8,71.7
47.9,71.7
47.9,71.7
47.3,71.7
47.4,71.7
47.3,71.7
47.4,71.7
47.3,71.7
48.9,71.7
46.6,71.7
49.0,71.7
49.8,71.7
49.6,71.7
48.8,71.7
47.8,71.7
48.7,71.7
47.7,71.7
49.2,71.7
48.1,71.7
47.9,71.7
49.1,71.7
47.8,71.8
48.2,71.7
48.4,71.7
48.5,71.7
48.4,71.7
49.1,71.7
46.3,71.7
47.4,71.7
49.9,71.7
47.9,71.7
48.1,71.7
47.3,71.7
47.1,71.7
46.8,71.7
47.2,72.0
45.4,71.8
48.0,71.8
49.3,71.8
47.2,71.8
48.2,71.8
49.7,71.8
49.0,71.8
47.6,71.8
48.7,71.8
48.0,71.8
46.2,71.8
46.9,71.8
48.8,71.8
47.2,71.8
48.9,71.8
46.4,71.8
45.8,71.9
46.8,71.9
47.8,71.9
46.6,71.9
48.9,71.9
49.5,71.9
49.0,71.9
48.3,71.9
47.6,71.9
49.2,71.9
47.3,71.9
47.0,71.9
46.6,71.9
47.9,72.0
46.1,71.9
48.0,71.9
47.6,71.9
48.7,72.0
48.2,72.0
48.9,72.0
46.4,72.0
47.9,72.0
47.2,72.0
49.4,72.0
47.2,72.0
46.9,72.0
48.0,72.0
46.5,72.0
49.2,72.2
48.8,72.0
47.6,72.0
48.3,72.0
48.6,72.0
48.6,72.1
48.1,72.1
47.8,72.1
49.1,72.1
