cpu,memory
0.8,37.9
1.6,37.9
0.6,37.8
0.8,38.0
1.2,38.0
0.8,37.8
0.7,37.7
0.8,37.9
1.1,37.8
1.5,38.1
1.0,37.8
1.6,38.1
1.2,37.8
1.2,38.1
0.7,38.0
1.2,38.1
1.1,37.9
1.6,38.1
1.3,37.9
0.7,37.8
1.6,37.8
1.4,37.9
1.1,37.9
2.2,37.9
1.6,37.9
1.3,38.0
1.3,37.8
1.0,37.8
1.1,38.0
0.6,37.7
0.6,37.8
1.0,37.8
1.0,38.0
0.9,38.0
1.3,37.7
1.3,38.0
0.7,38.0
1.2,37.7
2.8,37.8
0.3,37.9
1.3,37.8
1.7,38.0
0.7,37.8
1.1,37.9
1.3,37.9
1.2,37.9
1.5,37.7
1.1,37.8
1.2,37.9
1.8,37.9
1.3,38.0
1.2,37.7
1.0,37.9
1.5,38.0
1.1,37.9
1.2,37.8
1.1,37.8
1.0,37.8
0.8,37.9
1.0,37.7
1.2,37.8
0.9,37.7
1.2,37.9
1.4,37.8
1.0,37.8
0.9,37.9
1.6,37.9
1.2,37.8
1.2,37.8
1.0,37.8
1.3,38.0
1.4,37.7
1.0,38.0
1.2,38.0
1.2,37.8
1.3,37.8
1.4,37.8
1.1,37.7
1.8,38.0
1.2,37.8
1.7,38.0
1.2,38.0
1.0,38.1
1.4,37.8
0.9,38.1
0.7,37.9
1.0,37.9
0.9,38.0
1.0,37.8
1.2,37.9
1.2,37.9
3.2,37.7
1.2,37.7
0.8,37.7
1.3,38.0
2.1,37.8
3.0,37.8
3.2,37.9
2.7,38.0
2.2,38.0
2.3,38.0
2.4,37.7
1.9,38.0
1.8,37.9
1.8,37.9
1.7,38.0
1.3,38.0
1.4,37.8
2.3,38.0
1.3,37.9
0.9,37.8
1.3,37.8
1.7,37.7
1.2,38.0
1.0,38.0
1.7,37.8
1.8,38.0
0.9,37.9
1.4,38.2
1.3,37.9
2.0,37.8
1.5,37.8
1.1,37.8
1.4,38.0
2.7,38.0
1.2,38.0
1.3,38.0
1.5,37.9
1.6,38.0
1.5,38.0
2.2,38.2
1.8,37.9
0.9,38.1
1.2,38.0
0.8,38.0
1.7,37.9
1.8,38.0
1.3,38.0
2.1,37.9
0.9,38.0
1.1,37.9
2.2,38.0
1.7,37.9
1.6,37.9
1.6,37.9
1.2,37.8
1.9,37.8
0.9,37.9
1.5,38.0
1.0,38.0
1.8,38.0
1.2,38.0
2.1,37.9
1.5,38.0
2.2,37.9
0.7,37.8
1.3,37.9
1.5,38.0
1.7,37.7
2.0,38.1
1.6,37.7
1.1,37.9
1.6,37.7
1.4,38.0
1.9,38.0
3.3,38.1
4.6,38.2
5.1,37.8
4.7,36.3
1.4,36.5
1.7,36.5
2.5,36.5
1.0,36.6
2.0,36.6
2.7,37.1
2.4,37.9
2.1,38.2
2.7,38.4
2.8,38.4
4.5,38.4
2.2,38.6
1.7,38.4
2.4,38.6
1.4,38.6
1.7,38.5
1.5,38.3
1.0,38.3
1.4,38.2
1.0,38.2
0.9,38.1
1.0,38.1
1.0,38.3
2.1,38.1
1.6,38.2
2.0,39.2
1.7,39.1
2.2,39.4
2.3,39.0
2.1,39.5
1.4,39.2
1.0,39.6
0.5,39.7
1.8,39.7
1.8,39.5
0.9,39.5
1.4,39.5
1.7,39.6
1.1,39.7
1.7,39.2
1.7,39.6
2.2,39.8
1.6,39.7
1.8,39.8
1.4,39.6
3.9,39.9
2.8,39.8
2.0,40.0
2.9,40.3
3.5,40.1
2.6,40.1
2.5,40.4
3.3,40.6
2.1,40.4
2.2,40.8
2.0,40.9
2.0,40.9
1.5,40.7
2.0,40.8
2.0,41.0
1.2,41.3
1.2,41.3
1.5,41.4
2.8,41.3
1.6,41.5
2.0,41.7
2.5,41.8
