accuracy,f1,precision,recall
0.8805031446540881,0.8805893306298154,0.8807457380072315,0.8805031446540881
0.8346456692913385,0.835018065657026,0.8363237060472126,0.8346456692913385
0.8317757009345794,0.8317757009345794,0.8317757009345794,0.8317757009345794
0.8916666666666667,0.8916138248205701,0.8916852678571429,0.8916666666666667
0.8771929824561403,0.8772869336466667,0.8774415204678364,0.8771929824561403
0.8958333333333334,0.8959237950499347,0.8991261398176292,0.8958333333333334
0.8478260869565217,0.8479943234489625,0.8489639981354709,0.8478260869565217
0.7766990291262136,0.7756366018216471,0.7782884796625128,0.7766990291262136
0.8561151079136691,0.8566359724857237,0.8575226093634897,0.8561151079136691
0.8728813559322034,0.8732945856499706,0.8768420077701896,0.8728813559322034
0.8391608391608392,0.8394442145726833,0.846383933340455,0.8391608391608392
0.9029850746268657,0.9028687564177401,0.9028552293477666,0.9029850746268657
0.8785714285714286,0.8785154391691612,0.8785494505494506,0.8785714285714286
0.8486486486486486,0.8487814129919392,0.8506993669686518,0.8486486486486486
0.8602150537634409,0.8602797091502293,0.8635304659498209,0.8602150537634409
0.8904109589041096,0.8907015359070153,0.8923324862083927,0.8904109589041096
0.8722222222222222,0.8719180928633496,0.8781893004115227,0.8722222222222222
0.831858407079646,0.8330743768155103,0.8375614552605704,0.831858407079646
0.8527131782945736,0.852337012498792,0.8528952198910784,0.8527131782945736
0.8650306748466258,0.8650916549634121,0.8661944901657604,0.8650306748466258
0.8894472361809045,0.8895930249747418,0.8904583646979839,0.8894472361809045
0.9072164948453608,0.9070105152579381,0.907004975307393,0.9072164948453608
0.7522123893805309,0.7537301084655631,0.7571338269821203,0.7522123893805309
0.84,0.8419501854795974,0.8508051948051948,0.84
0.8662790697674418,0.8661539453482329,0.8660885012919898,0.8662790697674418
0.8378378378378378,0.8470859120372066,0.8472470238095239,0.8482142857142857
0.8482142857142857,0.8385019635019635,0.8409342864788409,0.8378378378378378
0.8288770053475936,0.8302100286755019,0.8332811306340718,0.8288770053475936
0.8313953488372093,0.8310806064208242,0.8321803752902219,0.8313953488372093
0.8491620111731844,0.849190260632652,0.8496955621116062,0.8491620111731844
0.8852459016393442,0.8856801976292953,0.8903955510791143,0.8852459016393442
0.8617886178861789,0.8626628201765888,0.8645934959349594,0.8617886178861789
0.8494623655913979,0.85073675826364,0.8590802350535387,0.8494623655913979
0.8540540540540541,0.8539318541651006,0.8538604024585332,0.8540540540540541
0.8120300751879699,0.8125476313395776,0.813894324853229,0.8120300751879699
0.8854166666666666,0.8855295566502464,0.8858355186480186,0.8854166666666666
0.8513513513513513,0.8517154803192113,0.8523955313152611,0.8513513513513513
0.8711656441717791,0.87096047058725,0.8713505336582907,0.8711656441717791
0.9034090909090909,0.9034309532417982,0.9035111946876652,0.9034090909090909
0.88,0.88,0.88,0.88
0.8695652173913043,0.8694828722002635,0.8697668025839556,0.8695652173913043
0.8135593220338984,0.8128888730870619,0.8126995824121838,0.8135593220338984
0.8870967741935484,0.8873924097677994,0.8895361063212347,0.8870967741935484
0.9115646258503401,0.9112768172032398,0.9151740245816901,0.9115646258503401
0.855,0.8553103674044976,0.8566910879164995,0.855
0.8972972972972973,0.897423464003358,0.9001187723487865,0.8972972972972973
0.8467741935483871,0.8477659787617711,0.8620785172874015,0.8467741935483871
0.8677248677248677,0.8683571688266524,0.8713792333119494,0.8677248677248677
0.8396946564885496,0.8398859402347598,0.8401762995274448,0.8396946564885496
0.8033707865168539,0.8035422931802054,0.8037650305539129,0.8033707865168539
0.8651685393258427,0.8651515151515151,0.8653530377668309,0.8651685393258427
0.8288770053475936,0.8281913208742478,0.8292417849379876,0.8288770053475936
0.9347826086956522,0.9348754668702668,0.9358530961791832,0.9347826086956522
0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636
0.8734939759036144,0.8739838572434677,0.8760669049825677,0.8734939759036144
0.8609271523178808,0.861484012943916,0.8639352589897911,0.8609271523178808
0.9210526315789473,0.9212061985201732,0.9216831719891696,0.9210526315789473
0.8380952380952381,0.8384000000000001,0.8388597149287321,0.8380952380952381
0.8842105263157894,0.8841848552208588,0.8070216049382716,0.8
0.8,0.8016431121326226,0.8843552981833467,0.8842105263157894
0.8441558441558441,0.8451256608559978,0.8486728729546786,0.8441558441558441
0.8898305084745762,0.8898860894793099,0.8900697102241663,0.8898305084745762
0.8715596330275229,0.8715596330275229,0.8715596330275229,0.8715596330275229
0.8466257668711656,0.8467996014321185,0.8475474002720483,0.8466257668711656
0.8733333333333333,0.8735892255892257,0.8745464304884595,0.8733333333333333
0.872093023255814,0.871989132385303,0.8728313030638613,0.872093023255814
0.9171270718232044,0.9172106315075368,0.9173515410542409,0.9171270718232044
0.8561643835616438,0.8562528057025479,0.8564218960684699,0.8561643835616438
0.8508771929824561,0.8507738507738508,0.8518518518518519,0.8508771929824561
0.8431372549019608,0.8103448275862069,0.8108267454140904,0.8431372549019608
0.8103448275862069,0.8432312651087832,0.8436135316254453,0.8103448275862069
0.8476190476190476,0.8487138997087413,0.8553449951409136,0.8476190476190476
0.8018018018018018,0.801444395214887,0.8016120135935804,0.8018018018018018
0.8736263736263736,0.8742353936832064,0.876179909833756,0.8092105263157895
0.8092105263157895,0.8086884511369636,0.8116292569659443,0.8736263736263736
0.8848484848484849,0.8847265438317213,0.8846711505595679,0.8536585365853658
0.8536585365853658,0.8536585365853658,0.8536585365853658,0.8848484848484849
0.8633093525179856,0.8895684994790541,0.8901433207138992,0.8895348837209303
0.8895348837209303,0.8639569367825211,0.866847875083392,0.8633093525179856
0.8791946308724832,0.8790520682545949,0.8792288353615781,0.8791946308724832
0.8719512195121951,0.8726638302652455,0.8750185336199866,0.8719512195121951
0.8546511627906976,0.8546462495352061,0.8546991210277214,0.8546511627906976
0.92,0.9195574288724974,0.9210666666666666,0.92
0.8780487804878049,0.8780003005754566,0.8780681891699553,0.8780487804878049
0.849624060150376,0.849624060150376,0.8764274142563616,0.8716216216216216
0.8656716417910447,0.8720754220685359,0.8656716417910447,0.8656716417910447
0.8716216216216216,0.8656716417910447,0.849624060150376,0.849624060150376
0.8385093167701864,0.8376316500135027,0.8540689859110641,0.8535353535353535
0.8535353535353535,0.8532535390074066,0.8391393503521649,0.8385093167701864
0.8666666666666667,0.8665614035087719,0.8681018713943999,0.8805031446540881
0.8741721854304636,0.8033634006500383,0.8032132923437271,0.8035714285714286
0.8035714285714286,0.8805795462399236,0.8748982859227719,0.8741721854304636
0.8805031446540881,0.8735519829120852,0.8807260415913637,0.8549618320610687
0.8549618320610687,0.8550991056894048,0.8553368406249662,0.8636363636363636
0.8636363636363636,0.864206361624606,0.8651884700665189,0.8666666666666667
0.8484848484848485,0.8484063693653394,0.8483905723905725,0.8484848484848485
0.8840579710144928,0.8840579710144928,0.8840579710144928,0.8840579710144928
0.8941798941798942,0.8943686412040842,0.8947611766419106,0.8941798941798942
0.8010752688172043,0.8026133922015536,0.8079068544771003,0.8010752688172043
0.8521739130434782,0.8517031650222352,0.8576193520886616,0.8521739130434782
0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485
0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048
0.8311688311688312,0.8651775266929939,0.8687772331154684,0.8645833333333334
0.8292682926829268,0.8312830413287035,0.8311829725038823,0.8311688311688312
0.8645833333333334,0.8297309105862397,0.8316777816777816,0.8292682926829268
0.8882978723404256,0.9016393442622951,0.9016393442622951,0.9016393442622951
0.9016393442622951,0.8886318432224055,0.8914302600472814,0.8882978723404256
0.8333333333333334,0.8334494773519164,0.8336941952778636,0.8333333333333334
0.88,0.8800426970289984,0.8803982930298718,0.8571428571428571
