cpu,memory
4.3,44.9
4.0,44.9
4.7,44.7
4.8,44.9
4.4,44.9
5.3,44.9
3.9,45.0
3.8,44.9
5.4,45.1
3.9,45.0
4.5,45.0
4.0,44.9
4.0,45.0
3.2,45.0
5.0,45.4
5.4,45.1
5.4,45.1
4.3,45.0
3.3,44.7
5.0,45.1
2.9,45.0
5.0,45.1
5.9,45.0
4.2,45.1
4.5,45.3
4.3,44.9
4.5,45.0
3.9,45.0
3.5,45.4
4.0,45.1
3.7,44.9
3.7,45.0
4.0,44.9
3.5,44.7
3.8,44.9
4.0,44.7
5.7,45.0
4.3,45.4
7.6,45.0
4.2,45.0
3.1,45.2
3.1,45.3
3.7,44.7
3.5,44.7
3.9,45.4
4.9,45.0
4.2,44.7
5.8,45.5
3.4,45.4
2.6,45.8
3.3,44.7
5.1,44.7
2.6,45.7
2.0,45.3
3.5,45.1
4.0,44.7
3.5,44.9
1.7,45.3
3.9,44.6
3.4,45.4
3.6,45.1
2.7,45.3
3.6,45.0
4.5,45.1
4.0,45.2
4.3,45.0
3.7,45.3
3.5,45.0
4.3,45.0
4.2,45.1
3.8,44.7
5.6,44.9
4.3,45.0
4.9,45.2
4.6,45.1
4.2,45.1
3.4,45.0
3.6,45.7
3.9,45.5
4.9,45.8
4.2,45.1
3.3,45.4
3.1,45.3
4.9,45.4
5.1,45.4
2.7,45.4
3.3,45.6
3.2,45.4
5.0,45.5
5.2,45.2
2.9,45.5
4.2,45.5
3.3,45.7
3.7,45.5
3.8,45.4
4.8,45.5
3.1,45.5
3.8,45.0
4.6,45.3
3.8,45.7
3.4,45.5
4.2,45.5
3.8,45.1
3.3,45.4
4.3,45.3
3.5,45.3
4.1,45.3
5.0,45.2
6.1,45.6
4.7,45.0
3.7,45.2
5.3,45.3
4.3,45.2
4.1,45.5
5.4,45.3
4.4,45.2
4.6,45.7
3.8,45.5
3.9,45.4
4.9,45.0
3.9,45.5
4.4,45.3
4.2,45.2
3.7,45.4
4.5,45.8
3.4,45.3
3.6,45.6
3.7,45.5
5.5,45.8
3.4,45.5
4.3,45.3
4.0,45.4
4.9,46.5
3.6,45.6
3.5,45.5
4.2,46.0
3.9,45.8
3.7,45.6
4.2,45.3
3.1,45.7
4.0,45.6
3.8,45.2
4.5,45.2
3.9,45.9
3.9,45.7
2.8,45.6
2.8,45.9
3.1,45.9
4.1,45.7
4.5,45.6
5.6,45.8
4.7,46.1
4.8,45.7
2.6,45.4
4.5,45.6
3.0,45.1
4.2,45.5
3.7,45.7
4.4,45.3
3.3,45.9
4.0,45.4
4.8,45.2
4.0,45.3
4.0,45.6
4.3,45.9
4.1,45.2
3.7,45.3
5.9,45.8
2.7,45.3
4.2,45.5
3.9,45.3
5.1,45.1
6.7,45.4
4.7,45.6
3.9,45.1
4.9,45.5
4.4,45.1
3.9,45.1
3.6,45.5
4.7,45.5
3.7,45.5
4.0,45.6
3.4,45.8
4.0,45.4
3.7,45.6
4.0,45.2
4.0,45.4
3.9,45.5
3.6,45.4
5.3,45.4
4.9,45.3
4.4,45.4
3.7,45.6
6.2,45.6
3.8,45.4
4.2,45.4
4.8,45.3
4.1,45.6
5.3,45.4
3.6,45.3
4.0,45.5
3.0,45.5
5.6,45.4
5.0,45.6
5.0,45.2
4.7,45.4
5.8,45.7
6.0,45.6
3.7,45.5
4.8,45.1
5.2,45.4
5.5,45.7
4.6,45.5
4.2,45.3
4.2,45.5
4.5,45.6
3.2,45.4
3.3,45.3
4.6,45.5
6.5,45.4
4.9,45.3
3.8,45.6
4.2,45.6
5.0,45.7
4.5,45.5
4.2,45.4
4.4,45.4
5.4,45.7
3.6,45.4
5.0,45.5
5.2,45.4
4.7,45.2
4.4,45.9
5.6,45.3
3.9,45.3
3.8,45.8
3.4,45.6
4.9,45.6
3.5,45.3
4.4,45.6
3.8,45.4
5.4,45.5
5.3,45.5
3.3,45.5
4.4,45.5
4.4,45.5
4.2,45.6
5.3,45.6
4.6,45.4
3.4,45.1
4.2,45.7
4.1,45.1
3.6,45.1
3.9,45.2
3.4,45.4
4.3,45.5
4.1,45.5
2.8,46.0
3.7,45.9
3.3,45.7
4.4,45.8
4.9,45.8
3.7,45.4
4.2,46.0
4.3,45.9
3.4,45.4
4.7,46.1
3.6,45.8
4.3,45.4
3.7,46.1
3.0,45.7
3.7,45.7
3.8,45.9
3.5,45.7
6.3,45.7
4.8,45.8
4.4,45.9
4.0,45.8
3.3,46.0
5.6,45.8
4.5,45.7
4.0,45.7
4.1,45.8
3.2,45.5
4.5,45.5
4.5,45.8
5.8,45.8
4.2,46.0
3.3,45.4
3.7,45.9
4.0,45.8
5.6,45.7
3.4,45.9
4.6,45.8
5.4,46.2
3.1,45.8
4.2,45.8
3.3,46.2
3.6,45.7
3.5,45.8
3.9,46.0
5.5,45.9
3.6,45.8
2.4,45.7
4.1,45.8
4.6,45.9
4.2,45.7
3.7,45.7
5.1,46.1
4.0,46.0
4.1,45.7
4.6,45.8
4.2,46.0
5.1,45.8
5.9,45.4
3.7,45.8
4.7,45.9
3.4,45.8
3.8,45.3
4.5,46.3
4.1,45.7
4.5,45.3
3.1,45.6
3.4,46.1
4.5,45.8
4.6,45.9
3.6,45.8
3.4,46.1
4.3,45.3
4.0,46.1
4.2,46.4
4.1,45.5
3.7,45.6
3.3,45.6
4.7,45.8
3.3,45.8
3.3,45.6
3.0,46.1
3.4,45.3
5.1,45.3
3.8,45.9
3.1,46.0
4.3,46.0
5.0,45.3
3.6,45.8
4.1,45.8
3.4,45.8
3.9,45.2
6.4,45.5
3.8,46.0
4.4,45.4
3.8,45.9
3.5,45.3
3.9,45.9
3.3,45.4
5.4,45.9
6.3,45.7
4.0,45.6
3.8,45.8
4.3,45.9
5.4,45.7
4.2,45.7
3.8,45.9
3.9,45.7
3.4,45.9
3.5,45.8
4.4,45.8
3.8,45.8
3.6,45.7
3.1,45.7
3.5,45.9
4.7,45.7
4.9,45.7
5.4,45.6
3.9,45.9
5.3,45.8
4.1,45.8
3.9,45.9
5.7,45.5
4.3,45.7
4.4,45.8
4.6,45.9
4.0,45.8
5.4,45.6
5.6,45.8
5.6,46.1
6.8,46.0
7.1,45.9
5.8,45.6
7.2,45.5
3.3,45.1
5.8,45.7
4.2,45.5
4.4,45.3
3.1,45.5
3.5,45.4
3.4,46.0
3.7,45.6
3.9,45.2
5.2,45.6
4.5,45.2
4.9,45.7
3.3,45.6
3.3,46.0
5.2,45.9
3.7,46.1
3.1,45.9
4.0,45.8
3.8,45.7
3.2,45.8
4.4,45.8
3.1,46.2
5.3,46.2
3.5,45.7
5.2,45.5
3.3,46.7
3.8,45.9
3.8,45.4
3.3,46.4
3.1,45.4
3.3,46.0
3.3,46.0
4.8,46.6
4.1,45.7
5.5,46.0
3.3,46.7
3.2,46.5
4.0,46.2
4.5,46.5
3.6,46.2
3.0,46.2
4.7,45.8
5.3,46.6
4.7,46.0
5.1,46.7
2.7,45.7
3.8,46.1
3.3,46.5
3.1,46.2
4.5,46.1
3.0,45.7
5.2,46.5
3.8,45.8
4.0,45.7
4.9,46.2
5.4,45.8
3.8,46.0
4.4,45.9
4.4,46.3
3.6,46.1
3.2,45.7
5.5,46.8
2.9,45.4
6.0,46.3
5.3,45.8
3.2,46.4
3.4,46.1
3.4,45.5
3.7,46.3
4.1,46.0
3.8,45.9
5.4,45.5
2.7,45.8
5.3,46.1
4.9,46.2
4.4,45.9
4.7,46.0
4.6,45.5
5.8,45.8
5.1,45.6
3.4,46.2
4.2,46.2
3.7,46.1
5.7,45.5
4.2,46.0
3.4,45.9
4.1,45.6
3.8,45.8
6.1,45.7
3.6,45.8
3.4,45.8
4.1,45.5
4.5,45.9
2.9,45.5
4.1,45.6
5.6,45.9
4.9,46.0
5.8,45.6
4.0,45.8
3.2,45.5
2.8,46.0
2.2,45.9
4.0,46.2
3.2,46.3
4.7,45.4
3.6,46.3
4.3,45.8
4.7,45.5
5.6,46.2
4.6,46.0
4.1,46.3
3.9,45.3
4.7,45.6
3.6,46.2
4.6,46.0
7.0,45.5
3.2,45.8
4.1,45.3
5.6,46.3
4.2,45.3
4.1,46.0
6.1,45.8
4.3,45.6
3.2,45.7
3.6,45.6
4.2,46.1
4.4,45.6
3.9,45.5
4.5,45.6
3.3,45.3
5.1,45.6
6.2,45.7
5.5,45.9
4.6,45.9
5.5,45.8
3.1,45.6
3.5,45.9
3.7,46.0
2.3,45.3
4.8,45.9
3.3,46.2
5.0,45.8
3.7,45.9
4.8,45.8
4.6,45.8
5.1,45.7
4.1,45.7
3.8,45.9
3.6,45.4
4.6,46.2
4.1,45.6
3.5,46.0
3.2,45.8
5.5,45.5
3.9,45.9
4.4,45.9
3.5,46.0
4.4,45.5
3.3,45.4
6.6,46.2
4.9,45.4
5.3,45.6
2.8,46.0
4.3,45.8
5.0,46.0
4.3,45.6
3.2,45.7
4.1,45.9
3.0,45.7
5.6,45.3
4.9,45.4
4.9,45.7
4.8,45.7
3.0,45.7
4.3,45.6
4.5,45.9
3.3,45.5
4.3,45.8
3.5,45.7
4.7,45.3
4.4,45.8
6.1,46.0
3.9,45.8
5.4,46.1
4.9,46.1
3.8,45.4
4.3,46.4
6.4,45.7
3.4,45.4
3.6,45.7
3.4,45.6
7.9,45.8
4.9,46.0
4.1,45.7
4.7,46.0
4.0,45.5
3.6,45.8
3.4,45.7
3.6,45.4
3.4,45.7
4.5,46.1
3.7,45.4
5.8,45.9
4.5,46.3
3.6,45.4
4.1,45.7
2.9,46.0
5.6,45.9
4.9,45.4
4.9,45.9
4.0,45.7
4.3,45.9
4.4,45.8
3.9,46.1
4.2,45.8
3.8,45.9
7.8,45.9
5.2,46.3
4.3,45.8
4.3,45.5
3.2,45.6
4.5,45.9
2.8,45.6
3.8,45.6
4.3,45.9
3.2,45.6
5.2,45.8
3.1,45.8
4.6,46.1
3.9,45.7
4.6,46.1
3.6,45.7
5.7,45.9
4.5,45.7
4.4,46.0
2.4,45.9
4.4,45.5
4.6,45.7
4.6,46.4
4.6,45.8
4.1,45.6
6.2,45.8
4.7,46.2
5.1,45.8
3.3,45.8
4.1,45.9
3.2,45.8
3.3,45.8
4.4,45.8
3.9,45.6
3.6,45.8
3.6,45.7
4.4,45.6
5.2,45.8
4.4,45.9
3.5,45.6
4.5,46.1
3.5,45.7
2.9,45.4
4.8,46.1
4.2,45.7
4.5,45.9
4.5,45.7
3.1,45.8
4.6,46.0
4.3,45.7
4.4,45.8
4.2,45.9
4.0,46.2
4.0,45.7
4.4,45.8
5.1,45.7
4.2,45.9
4.9,45.6
4.3,45.6
4.2,45.8
4.6,45.6
3.2,45.8
3.8,46.2
3.4,45.9
3.4,45.5
5.3,46.0
4.7,45.9
4.2,46.0
4.4,45.9
4.6,46.0
5.1,45.7
5.2,46.1
4.8,46.2
4.2,46.1
3.5,46.0
4.0,46.1
4.3,45.9
3.6,45.9
3.6,46.0
4.1,45.8
3.6,45.7
3.1,46.1
3.7,46.1
4.1,46.0
5.5,45.9
4.2,46.4
4.3,45.9
5.5,45.8
4.2,46.0
4.0,46.0
3.3,45.9
4.8,46.1
3.3,46.0
3.5,46.0
4.0,46.1
4.3,45.9
4.9,46.3
4.1,46.6
3.9,46.0
3.4,46.3
3.9,46.0
4.4,46.3
3.5,46.1
4.1,45.6
4.5,45.8
6.0,46.0
2.9,46.0
3.5,45.9
4.4,46.1
4.5,46.1
4.0,45.8
5.1,45.9
4.4,46.0
3.8,46.2
7.1,46.2
5.5,46.4
5.5,46.5
4.2,46.1
4.5,46.1
3.6,46.4
2.3,46.1
4.3,46.1
4.4,45.9
3.7,46.3
3.9,45.9
3.6,46.3
4.5,46.0
3.3,46.2
5.2,46.4
5.7,46.2
3.2,46.1
3.5,46.1
4.4,46.3
3.8,45.8
5.0,46.2
4.3,46.5
3.2,47.2
4.7,47.5
3.9,47.2
4.8,47.2
6.0,47.2
3.6,47.2
3.9,47.2
3.0,47.2
3.2,47.0
3.5,47.4
5.6,46.7
4.5,46.9
4.7,47.0
3.3,47.8
3.3,46.6
5.6,46.7
4.4,47.3
3.7,46.9
3.9,47.0
6.1,47.0
3.8,46.8
4.2,46.8
3.6,46.7
6.5,46.8
3.4,46.7
4.1,46.9
4.7,46.8
5.1,46.7
5.5,46.7
6.2,46.6
5.6,46.9
4.8,47.1
6.3,46.7
5.7,46.9
4.6,46.7
5.5,46.5
3.8,46.5
4.9,47.0
4.4,46.7
3.6,46.4
4.4,46.8
4.4,46.8
4.2,46.7
3.2,47.4
3.8,46.8
4.1,46.6
3.7,46.6
4.5,46.8
3.6,46.3
4.8,46.6
3.4,46.8
4.0,46.7
3.7,46.5
4.8,46.7
4.5,47.0
5.1,46.8
5.5,46.6
5.4,46.7
3.6,46.4
5.7,46.6
3.8,46.7
3.6,46.6
4.4,46.5
4.7,46.5
4.2,46.7
3.8,46.9
3.3,46.8
2.8,47.0
3.7,46.8
3.8,47.0
3.0,46.9
4.6,46.7
3.9,46.6
3.4,46.9
5.7,46.7
4.7,46.6
3.8,46.9
3.8,46.3
3.6,46.3
3.8,46.8
3.6,46.9
5.2,46.4
3.2,46.6
6.0,46.7
3.7,46.8
3.6,47.1
3.0,46.7
4.2,46.6
4.3,46.7
4.0,46.7
3.3,46.7
4.5,47.1
4.8,47.0
4.6,46.7
5.2,46.8
3.8,46.6
4.2,46.8
4.7,46.6
4.4,46.7
3.5,47.1
4.3,46.8
4.4,46.7
4.4,47.0
5.0,46.8
4.2,46.7
3.9,47.0
4.3,46.6
3.8,46.9
3.6,46.8
3.8,46.7
4.3,46.8
2.7,46.8
4.2,47.0
4.0,46.5
5.3,46.9
5.1,46.8
6.0,46.7
5.0,46.8
5.8,46.7
5.8,46.8
4.1,46.7
5.1,46.5
3.7,46.6
4.8,46.8
6.5,46.9
3.2,46.7
3.6,46.7
3.4,46.8
5.1,46.4
4.4,46.3
5.1,46.7
4.6,46.5
4.5,46.4
4.5,46.4
3.1,46.8
3.8,46.7
3.9,46.9
3.4,46.6
4.0,46.5
4.9,46.7
4.1,46.7
4.4,46.8
3.9,46.8
4.8,47.0
4.3,46.6
4.2,47.0
3.0,47.2
5.2,46.4
4.5,46.7
4.7,46.8
4.7,46.8
4.2,46.5
3.8,46.6
4.9,47.1
3.0,47.0
4.8,46.3
2.7,46.9
3.2,46.9
4.3,46.8
4.3,46.5
4.2,46.6
3.3,47.0
4.4,46.6
5.1,46.6
4.7,46.6
4.5,46.7
4.5,46.7
3.4,46.6
5.9,46.9
6.7,46.6
5.8,46.5
7.0,46.8
3.3,47.0
3.7,46.3
5.0,46.5
3.5,46.9
4.6,46.7
5.9,46.4
3.9,46.9
3.6,47.1
5.7,46.3
4.5,46.5
5.6,46.8
3.3,46.6
5.4,46.5
4.0,46.7
3.0,47.0
4.9,46.8
4.4,46.6
3.6,46.6
3.9,46.6
4.4,47.2
7.0,46.3
3.1,47.1
3.9,46.9
3.3,46.7
4.9,46.5
4.4,46.9
3.7,46.7
3.5,46.6
4.7,46.6
5.8,47.1
5.2,46.6
4.0,46.7
4.8,46.9
3.7,46.8
3.0,46.4
4.1,46.3
3.3,46.9
4.6,46.4
3.8,46.7
6.1,46.6
4.4,46.6
5.7,46.5
4.8,46.8
3.6,46.8
4.7,46.8
4.3,47.1
4.6,46.4
3.3,47.0
4.2,46.3
4.1,46.8
4.8,46.7
4.2,46.9
3.7,46.8
5.5,46.7
5.0,46.8
5.5,46.6
5.4,46.6
3.4,46.9
4.6,46.7
3.5,47.0
3.8,46.6
5.0,46.9
4.9,46.7
4.4,46.7
3.9,47.0
4.4,46.7
4.3,46.7
4.4,46.4
5.6,47.0
4.6,47.0
4.4,47.1
4.2,46.9
3.6,46.9
4.5,46.6
3.7,46.7
4.3,46.6
3.5,47.0
5.0,46.8
4.5,46.9
4.0,46.8
3.5,47.2
3.4,46.7
3.5,46.8
6.7,47.0
3.8,46.6
5.7,47.5
5.2,47.3
4.1,47.1
3.4,46.9
5.2,47.4
4.4,47.2
5.1,47.0
4.4,47.0
4.1,46.9
4.1,46.6
4.0,46.9
4.6,46.9
3.9,47.0
3.3,47.3
3.6,47.1
3.9,47.0
2.7,46.8
4.2,47.3
4.0,47.5
3.3,47.1
5.4,47.4
5.9,47.4
5.5,47.1
5.8,47.3
4.5,47.4
4.4,47.4
4.6,47.4
4.8,47.1
4.1,47.4
3.8,47.4
4.4,47.3
3.4,47.3
3.6,47.1
4.2,47.5
4.8,47.1
4.5,47.2
5.5,47.1
3.6,47.4
3.7,47.6
3.8,46.9
6.3,47.5
6.4,47.1
3.5,47.4
2.4,47.2
5.1,47.5
3.8,47.2
3.5,47.0
5.6,47.4
6.5,47.0
4.1,46.9
2.7,47.6
4.1,47.3
3.7,46.6
3.6,47.0
4.3,46.6
4.3,47.0
4.7,47.1
2.8,47.6
4.0,47.0
4.0,46.8
4.5,47.1
3.3,47.0
4.8,46.7
3.2,46.8
4.8,46.7
3.6,46.9
4.6,47.2
5.2,46.6
5.5,46.7
4.5,47.0
3.7,47.2
3.0,46.4
5.2,46.8
4.0,46.7
5.8,47.0
4.1,46.7
3.6,46.8
4.7,47.2
4.3,46.9
4.7,47.4
4.8,47.0
3.4,46.4
4.7,46.8
3.6,47.2
4.6,46.8
3.6,46.6
5.2,46.9
4.3,47.2
3.4,46.8
5.8,46.7
4.9,46.9
4.5,46.7
4.7,46.8
6.4,46.9
6.2,46.9
4.3,46.4
3.6,46.4
4.8,46.9
3.3,46.7
4.2,46.6
5.7,47.1
3.9,47.4
5.3,47.2
4.1,46.6
2.5,46.7
3.9,46.8
3.9,47.0
4.6,46.9
3.5,47.1
5.0,46.7
4.2,47.2
4.1,47.1
5.0,46.8
3.6,46.6
3.7,46.7
4.1,47.4
4.0,46.7
4.4,46.4
3.7,47.1
3.9,46.7
4.3,47.0
5.1,47.1
4.8,46.9
4.3,46.8
5.1,47.0
4.4,46.5
6.0,47.1
3.1,47.4
3.7,47.4
3.3,47.3
4.7,47.0
4.0,47.0
4.1,46.9
4.5,47.0
3.9,47.1
2.5,46.8
4.0,47.2
3.1,46.9
3.2,46.6
3.9,46.8
6.0,46.6
6.1,47.0
4.9,47.2
4.7,46.8
5.1,47.2
4.8,46.5
6.1,47.0
4.9,46.6
4.6,47.4
4.0,47.2
5.1,46.8
3.7,47.8
4.3,46.6
5.6,46.9
4.1,46.9
5.3,46.6
4.1,47.2
3.6,47.0
4.3,47.1
5.1,47.0
4.8,47.0
4.7,47.0
3.0,47.4
4.0,46.6
2.7,47.2
4.2,46.8
4.4,47.2
4.5,47.1
4.5,46.8
5.4,47.3
4.9,47.0
3.5,47.2
4.0,46.8
4.4,47.4
4.5,47.0
6.2,47.3
5.2,47.0
5.5,47.1
4.3,46.6
4.0,47.2
4.2,47.2
4.2,47.3
3.9,47.3
4.5,46.9
4.3,46.9
4.9,46.8
4.0,46.6
4.1,47.1
4.4,47.0
3.0,47.0
4.1,46.8
4.8,46.9
4.4,46.8
4.4,46.8
3.8,47.2
2.9,46.9
4.1,47.0
4.7,47.0
4.6,47.0
3.7,46.9
2.5,46.8
4.7,46.6
7.0,46.9
4.6,47.0
4.5,46.7
4.9,47.0
5.0,47.0
3.6,46.9
3.9,46.9
3.4,46.9
3.9,47.0
5.2,47.1
3.7,46.9
3.3,46.8
4.6,46.8
4.3,46.9
4.7,47.2
5.4,47.0
4.5,46.9
5.4,47.1
5.9,47.0
4.8,46.8
2.5,47.2
3.9,47.1
5.3,46.9
5.5,47.0
4.8,46.6
5.5,47.2
6.8,47.0
5.1,47.2
4.3,47.1
4.6,47.2
4.6,47.0
5.2,47.1
4.2,46.9
3.8,47.2
2.9,47.0
4.4,46.9
3.5,46.8
3.3,47.1
2.8,46.9
4.3,47.1
4.1,46.8
3.4,46.6
4.3,47.1
4.3,46.9
4.5,47.5
4.7,47.0
4.7,47.0
4.8,46.8
4.9,47.0
3.4,46.8
4.1,47.0
5.1,47.1
5.6,47.2
5.8,47.0
4.1,47.5
4.8,46.5
4.1,47.4
5.2,47.3
6.5,47.1
4.2,47.2
4.6,47.1
3.4,46.7
4.1,47.2
2.9,47.2
3.5,46.7
4.5,47.7
4.6,47.1
4.4,47.0
4.2,46.9
4.1,47.1
5.1,47.5
4.2,47.1
4.0,47.6
5.5,47.2
4.5,47.1
3.7,47.1
5.9,47.4
5.1,47.5
5.5,46.9
7.0,47.7
9.0,47.9
8.4,47.6
4.7,47.0
5.6,47.2
6.1,46.9
5.1,46.8
6.9,47.0
3.9,47.4
4.4,47.0
2.9,47.2
4.3,47.1
3.4,46.6
4.5,47.4
4.3,47.5
4.5,46.9
2.4,47.0
5.3,47.0
3.9,47.2
3.8,46.7
4.0,47.3
4.2,46.7
3.3,46.8
4.0,46.7
5.0,47.3
6.0,46.9
4.6,47.3
4.2,47.3
3.9,47.0
5.5,47.4
5.0,46.6
6.4,47.3
5.9,47.1
5.8,46.9
2.7,47.0
4.7,47.5
2.5,47.2
4.2,46.8
4.2,47.3
4.7,47.2
4.7,47.1
4.7,47.4
5.6,47.2
4.7,47.1
3.6,47.5
3.6,47.2
4.3,47.5
3.9,47.2
4.9,47.3
4.3,47.1
5.2,47.2
4.1,47.0
3.7,47.5
4.3,47.2
3.1,46.8
4.6,47.3
3.8,47.7
5.1,47.2
2.6,47.4
4.7,47.7
3.5,47.4
2.7,47.2
4.8,47.4
2.2,47.4
5.2,46.7
3.8,47.1
2.6,47.5
4.6,47.2
4.0,46.8
5.8,47.2
4.4,47.5
5.1,47.0
3.5,47.0
5.8,47.2
4.7,47.1
5.3,47.3
3.0,47.1
4.1,47.4
4.0,47.6
4.7,47.0
4.8,47.0
2.5,46.8
3.8,47.2
4.7,47.2
4.7,47.3
4.3,46.8
4.3,46.8
4.3,46.9
3.0,47.2
3.6,47.3
5.7,47.3
5.2,47.0
4.7,46.5
3.8,47.3
3.6,47.3
3.5,47.1
4.5,46.9
2.3,47.2
4.9,47.2
3.8,46.6
3.8,46.8
4.3,46.6
4.6,47.2
5.4,47.4
3.2,47.2
3.6,47.0
4.1,47.2
3.4,46.9
5.2,47.4
4.4,47.1
5.6,47.2
2.6,47.2
4.3,47.3
4.6,46.9
6.0,46.9
4.2,47.5
4.5,47.7
3.6,46.6
5.4,47.1
4.7,47.2
5.0,46.8
3.4,47.2
5.2,47.5
4.9,47.6
3.7,46.8
5.4,47.5
4.1,47.6
5.4,47.1
4.3,47.1
4.0,47.5
5.6,46.8
5.4,47.2
4.7,46.8
5.2,47.0
4.3,47.0
2.7,47.5
3.8,47.1
4.2,47.2
4.6,47.3
5.1,47.2
5.8,47.1
4.8,47.1
3.2,47.0
4.0,47.1
3.8,47.3
2.3,47.2
3.9,47.0
3.2,47.0
3.3,47.1
4.2,47.3
4.8,47.1
4.7,47.6
3.1,47.1
5.8,47.5
3.7,47.3
5.8,47.2
4.7,47.3
4.3,47.2
3.3,47.4
4.1,47.2
4.5,47.4
4.0,47.1
4.3,47.3
4.5,46.9
4.2,47.2
3.9,46.8
3.8,47.2
3.9,47.6
4.0,47.2
4.4,47.5
4.0,47.5
3.3,47.2
5.1,47.0
3.1,47.3
3.7,47.2
3.2,47.4
4.1,47.4
4.0,47.0
3.8,46.9
3.5,47.0
4.4,47.1
5.7,47.2
3.6,47.5
3.9,47.0
6.4,47.0
5.1,47.6
3.5,47.0
3.8,47.3
4.4,47.3
4.0,47.5
4.2,47.6
3.4,47.3
4.8,47.1
3.9,47.1
4.0,47.0
4.9,47.2
4.3,47.1
4.6,47.4
5.1,47.4
4.8,47.2
3.3,46.9
4.7,46.8
4.0,47.1
3.3,47.1
3.6,47.3
4.1,47.5
3.4,46.8
5.3,47.1
5.6,47.5
4.9,47.2
4.7,47.1
4.8,47.7
5.2,46.9
4.5,47.4
3.1,47.0
3.7,47.3
3.6,47.7
5.8,47.0
3.5,47.5
2.8,46.9
5.0,47.5
3.8,47.3
4.9,46.8
4.1,47.1
4.0,47.2
3.8,47.5
3.9,47.2
4.1,47.4
5.9,47.3
3.7,46.8
6.8,47.5
6.1,47.5
4.5,47.7
4.4,47.5
3.8,47.1
4.3,47.4
4.9,47.5
4.6,47.3
6.8,48.1
4.3,46.8
3.8,46.8
4.0,47.5
3.2,47.3
5.7,47.4
5.5,47.1
2.9,47.3
3.9,47.0
2.9,47.2
3.2,47.1
3.6,47.1
3.2,47.0
3.8,47.0
3.1,47.0
3.0,47.2
5.1,47.4
3.8,47.1
3.9,47.1
3.2,47.5
3.8,47.2
4.0,47.1
3.9,47.5
3.9,46.7
3.8,47.2
3.5,47.3
4.7,47.5
3.2,47.1
4.5,47.0
4.5,47.1
4.0,46.8
5.2,47.1
5.1,47.4
4.3,47.5
3.8,46.8
3.6,47.8
4.4,47.4
4.6,46.8
4.7,47.5
3.1,47.3
3.0,46.8
4.9,47.4
3.8,47.3
6.0,47.1
4.3,47.2
4.1,47.0
4.0,47.1
4.2,46.8
3.8,47.5
2.9,47.4
4.6,47.2
4.2,47.2
3.3,47.2
3.4,47.3
3.1,47.1
4.0,47.2
4.9,47.7
4.3,47.5
4.4,47.1
3.6,47.2
4.7,47.4
5.1,47.0
6.6,47.2
5.5,47.2
4.7,46.8
5.2,47.6
3.6,47.3
5.7,47.4
4.5,47.1
5.5,47.1
4.7,47.0
4.3,47.6
4.1,47.4
4.7,47.4
4.2,47.6
5.4,47.5
5.4,47.6
3.6,47.5
3.6,47.9
3.7,47.6
5.5,47.7
3.4,47.9
3.1,47.4
4.9,47.5
4.9,47.1
3.1,47.7
3.9,47.4
3.9,47.8
3.7,47.7
5.9,47.6
4.0,47.8
5.7,47.6
5.3,47.6
5.0,47.6
3.8,47.6
4.5,48.0
3.9,47.7
3.9,48.1
3.2,47.4
3.3,48.0
3.2,47.7
6.5,47.7
5.6,47.8
6.1,47.8
4.6,47.6
2.9,48.0
2.8,47.6
3.4,47.7
5.2,48.0
4.4,47.6
3.9,47.6
4.0,47.7
3.4,47.7
4.7,47.7
2.8,48.0
3.2,47.6
6.5,48.1
6.3,47.7
4.7,47.4
3.5,48.0
4.0,48.0
7.1,47.7
3.7,47.8
4.3,47.5
3.1,47.6
3.7,47.8
3.8,47.2
4.7,47.3
4.1,47.3
4.8,47.8
4.6,47.4
4.4,47.8
4.4,47.8
3.8,47.7
5.2,47.6
4.0,47.7
4.1,47.5
4.5,47.8
4.0,47.7
3.8,47.3
3.3,47.5
3.1,47.5
4.5,47.5
3.5,47.6
5.8,47.4
3.6,47.6
4.8,47.5
3.7,47.3
3.3,47.3
3.3,47.7
3.9,47.3
3.2,47.3
3.7,47.7
4.2,47.2
3.8,47.5
3.2,47.7
2.9,47.8
3.7,47.6
4.0,47.2
4.6,47.8
5.3,48.0
4.6,47.3
2.9,47.3
3.6,47.7
3.8,47.6
4.1,47.3
3.9,47.2
4.4,47.7
4.6,47.4
4.5,47.1
5.9,47.3
4.6,47.5
4.7,47.2
4.6,47.2
5.9,47.3
4.8,47.2
5.2,47.3
5.0,47.5
4.3,47.4
4.7,47.2
5.0,47.3
4.2,47.1
5.7,47.4
3.6,47.3
3.9,47.3
4.4,47.6
4.1,47.1
3.1,47.3
3.0,47.0
4.6,47.7
3.6,47.3
4.8,47.5
6.3,47.4
4.6,47.3
5.4,47.2
4.1,47.4
3.9,47.3
4.4,47.6
3.3,47.2
3.3,47.5
3.7,47.7
3.1,47.3
5.0,46.9
5.5,47.6
4.0,47.6
3.9,47.2
4.3,48.1
4.4,47.2
3.9,47.1
2.5,47.2
4.2,47.7
6.8,46.9
6.0,47.2
4.1,47.4
5.5,47.4
4.3,47.5
3.2,47.2
4.8,47.6
2.6,46.9
4.8,47.9
4.8,47.5
3.5,47.2
4.0,47.3
5.3,47.5
4.1,47.2
5.3,46.9
6.0,48.0
4.7,47.4
5.1,47.4
4.2,47.1
4.3,47.6
