cpu,memory
1.6,88.1
2.3,88.1
1.1,88.1
1.3,88.6
1.6,88.1
1.6,88.1
1.1,88.1
1.7,88.1
1.7,88.1
1.7,88.1
0.9,88.1
1.2,88.1
1.3,88.1
1.6,88.1
1.0,88.1
1.2,88.1
0.9,88.1
1.4,88.1
1.5,88.1
1.6,88.2
1.4,88.1
1.8,88.1
2.0,88.1
1.7,88.1
1.6,88.1
1.4,88.1
1.5,88.1
1.3,88.1
1.6,88.1
2.2,88.1
1.8,88.1
1.7,88.1
2.1,88.1
1.6,88.1
1.5,88.1
1.1,88.1
1.8,88.1
1.3,88.1
1.7,88.1
0.9,88.1
1.6,88.5
1.8,88.3
1.7,88.2
1.9,88.3
1.4,88.3
2.5,88.3
2.8,88.3
1.7,88.3
2.6,88.3
0.9,88.3
0.7,88.3
0.9,88.2
1.2,88.3
1.2,88.3
1.1,88.3
0.6,88.3
0.2,88.3
0.9,88.4
0.4,88.4
1.4,88.4
1.3,88.4
1.6,88.4
1.4,88.4
1.6,88.3
1.3,88.3
1.5,88.4
1.4,88.4
1.2,88.4
1.6,88.4
1.8,88.4
2.4,88.4
2.6,88.4
2.4,88.4
3.1,88.4
2.7,88.4
3.1,88.4
2.9,88.4
2.0,88.4
2.0,88.4
1.6,88.4
2.1,88.4
1.5,88.4
1.6,88.4
1.4,88.5
2.2,88.4
1.6,88.4
1.4,88.4
1.7,88.4
1.5,88.4
1.9,88.8
1.8,88.4
1.4,88.4
1.7,88.4
1.5,88.4
1.9,88.3
1.3,88.4
1.4,88.4
1.9,88.4
1.2,88.4
1.8,88.4
1.1,88.4
1.4,88.4
1.3,88.4
1.6,88.4
1.7,88.4
2.4,88.4
1.4,88.4
1.5,88.4
1.5,88.4
1.9,88.4
1.7,88.6
1.1,88.4
1.2,88.4
2.0,88.4
1.6,88.4
1.8,88.4
1.2,88.4
1.3,88.4
1.2,88.4
2.3,88.4
1.4,88.4
1.6,88.4
1.6,88.4
1.8,88.4
2.7,88.4
1.6,88.5
1.8,88.4
1.4,88.4
2.0,88.4
2.6,88.4
1.3,88.4
1.2,88.6
2.1,88.4
2.3,88.4
2.0,88.4
1.7,88.4
2.2,88.4
2.5,88.4
1.9,88.4
1.6,88.4
2.3,88.4
2.0,88.4
1.4,88.4
1.3,88.4
1.2,88.5
1.8,88.5
1.2,88.5
1.4,88.5
2.0,88.4
1.8,88.5
1.5,88.5
1.4,88.5
1.4,88.5
2.1,88.4
1.3,88.4
2.3,88.5
1.9,88.5
4.9,88.5
2.9,88.5
0.6,88.5
0.5,88.5
1.3,88.5
0.7,88.5
0.7,88.7
0.9,88.5
1.1,88.5
0.6,88.5
0.8,88.5
1.1,88.5
1.1,88.9
1.3,88.5
1.9,88.5
2.0,88.5
2.0,88.5
2.0,88.5
1.9,88.5
2.4,88.5
2.2,88.5
2.6,88.5
2.8,88.6
1.7,88.6
2.5,88.6
2.0,88.6
2.3,88.6
2.2,88.6
2.0,88.6
2.7,88.6
2.0,88.6
2.1,88.6
2.3,88.7
2.1,88.6
1.3,88.6
1.6,88.6
1.6,88.6
1.8,88.8
1.4,88.7
1.3,88.7
1.6,88.7
2.4,88.7
1.2,88.7
1.3,88.7
0.8,88.7
2.5,88.7
1.6,88.7
1.3,88.7
1.2,88.9
1.3,88.7
0.7,88.7
1.5,88.7
1.4,88.7
1.3,89.0
1.8,88.7
1.4,88.7
2.1,88.7
2.3,88.7
1.7,88.7
1.7,88.7
2.1,88.7
2.8,89.2
4.2,89.7
1.8,89.9
1.4,89.8
1.2,89.8
1.2,89.6
1.1,89.7
1.3,90.1
1.9,89.7
1.9,89.7
1.3,89.7
1.2,89.7
1.5,89.7
2.0,89.7
1.6,89.7
1.7,89.7
1.5,89.7
1.6,89.7
1.6,89.7
1.5,89.7
1.8,89.7
1.0,89.7
1.4,89.7
1.9,89.7
1.6,89.7
1.9,89.7
1.9,89.7
1.5,89.7
1.4,89.8
1.7,89.7
1.1,89.7
1.8,89.7
1.3,89.7
1.4,89.7
1.3,89.7
1.9,89.7
1.5,89.7
2.0,89.7
1.3,89.7
1.6,89.7
1.9,89.7
2.6,89.8
2.3,89.7
1.8,89.8
2.1,89.7
3.0,89.8
2.8,89.8
2.2,89.8
2.4,89.8
2.7,89.8
1.9,89.8
1.5,89.8
1.0,89.8
0.5,89.8
0.9,89.9
1.2,89.8
0.4,89.8
0.3,89.8
1.1,89.8
1.0,89.8
0.3,89.8
0.3,89.8
1.1,89.8
1.4,89.8
4.9,89.8
5.3,89.8
3.5,89.8
4.3,89.8
4.3,89.8
4.9,89.8
5.4,89.8
4.3,89.8
2.5,90.2
2.7,89.8
3.1,89.8
3.6,89.8
2.4,89.8
2.2,89.8
2.5,89.8
1.1,91.0
2.7,91.0
2.1,91.1
2.2,91.1
3.3,90.9
3.1,91.0
1.9,91.0
2.7,91.0
2.7,91.0
3.4,91.0
2.8,91.1
2.7,91.0
2.8,91.0
2.7,91.0
2.8,91.0
3.0,91.0
3.4,91.0
2.4,91.0
2.6,91.0
2.5,91.0
2.8,91.0
2.8,91.0
2.9,91.0
2.6,91.0
2.1,91.0
2.8,91.0
3.1,91.0
2.0,91.0
2.2,91.0
1.5,91.0
1.5,91.0
1.0,91.0
1.8,91.5
1.4,91.0
1.2,91.0
1.8,91.0
1.8,91.0
1.8,91.0
1.5,91.0
1.5,91.0
1.1,91.0
1.6,91.0
1.4,91.0
1.4,91.0
1.8,91.0
1.0,91.0
1.1,91.0
1.8,91.0
2.1,91.0
1.2,91.0
1.3,91.0
1.6,91.0
1.6,91.0
2.9,91.0
1.9,91.0
1.4,91.0
1.6,91.0
1.9,91.0
1.2,91.0
1.9,91.0
1.3,91.0
0.7,91.0
1.5,91.1
1.3,91.1
1.7,91.0
2.1,91.1
1.4,91.1
3.7,91.1
5.5,91.1
4.9,91.1
4.8,91.1
4.1,91.1
4.1,91.1
4.9,91.1
4.0,91.1
4.6,91.1
4.6,91.1
1.9,91.1
2.2,91.1
1.7,91.1
1.4,91.1
2.1,91.1
2.0,91.1
1.4,91.1
0.4,91.1
0.3,91.1
0.1,91.1
0.4,91.1
0.2,91.1
0.2,90.8
0.4,90.3
0.7,90.6
0.6,90.8
0.5,91.0
0.9,91.0
0.4,91.0
6.6,43.5
11.3,59.2
2.4,61.4
1.9,61.4
2.2,61.3
1.2,61.3
1.4,61.3
2.6,61.2
3.7,61.1
2.0,60.2
2.7,60.2
2.2,60.5
2.3,60.3
4.3,60.4
3.1,60.4
2.5,60.5
3.6,60.4
4.7,60.4
4.4,60.5
4.7,60.5
6.1,61.3
2.6,60.6
1.4,60.6
6.4,60.6
5.8,60.7
4.9,60.7
4.9,63.8
3.2,61.5
2.2,60.9
4.0,60.9
4.0,61.2
6.6,60.8
4.0,61.0
1.3,60.9
2.0,62.7
5.7,61.6
2.1,60.9
1.3,60.9
2.0,60.9
2.3,62.8
5.2,61.6
3.8,61.0
2.2,61.1
1.3,61.0
1.4,61.0
4.6,61.5
2.6,62.7
5.1,61.0
1.0,61.2
1.2,61.1
2.1,61.1
1.8,62.7
5.0,63.3
9.0,61.1
5.3,61.4
4.2,61.3
3.0,61.3
1.5,61.3
1.1,61.2
7.7,64.9
5.1,63.8
4.8,61.4
1.2,62.5
0.9,61.5
2.1,61.6
1.6,61.5
1.6,61.5
4.5,62.3
7.8,64.5
8.9,61.6
0.9,61.7
2.4,62.0
3.3,61.8
1.9,61.7
1.3,61.7
1.7,61.8
2.8,61.7
6.6,62.9
7.3,63.3
4.7,62.6
3.1,64.6
5.6,62.0
0.9,62.3
1.3,62.2
1.6,61.9
1.3,61.9
1.6,61.9
2.2,61.9
1.3,62.0
4.3,63.4
7.3,62.0
6.3,62.0
3.8,62.0
5.1,62.2
4.0,62.1
3.6,62.4
4.2,62.4
1.9,62.5
2.6,62.5
3.1,63.1
2.5,62.2
1.6,62.1
2.1,62.1
2.1,62.1
2.6,62.1
2.4,62.1
3.1,62.9
4.2,63.7
5.4,62.2
3.7,63.8
3.7,64.8
4.2,62.7
7.3,62.8
4.3,62.4
2.3,63.2
2.2,65.1
2.4,62.7
4.1,62.8
1.4,62.7
2.8,62.6
1.7,62.4
2.7,62.5
1.8,62.4
3.9,62.4
5.5,62.4
3.3,62.3
2.1,62.4
2.5,62.4
1.7,62.4
5.0,67.9
3.6,62.4
3.6,62.4
9.0,64.1
